1107561600,1629.47,859.985,961
1107561900,1627.75,859.975,933
1107562200,1627.81,859.99,924
1107562500,1628.15,860.035,929
1107562800,1629.07,860.105,910
1107563100,1629.14,860.195,914
1107563400,0,860.316,875
1107563700,1628.54,860.47,919
1107564000,1628.67,860.585,925
1107564300,1626.47,860.66,929
1107564600,1618.56,860.755,923
1107564900,1618.02,860.86,425
1107565200,1617.71,860.94,433
1107565500,1617.9,861.005,432
1107565800,1617.2,861.055,427
1107566100,1617.47,861.085,422
1107566400,1617.59,861.15,428
1107566700,1616.89,861.255,433
1107567000,1617.2,861.335,431
1107567300,1617.74,861.38,423
1107567600,1619.29,861.415,433
1107567900,1617.62,861.445,436
1107568200,1618.14,861.48,429
1107568500,1617.02,861.515,426
1107568800,1616.25,861.515,440
1107569100,1617.45,861.48,441
1107569400,1616.38,861.46,439
1107569700,1616.47,861.46,431
1107570000,1615.66,861.515,438
1107570300,1616.36,861.625,442
1107570600,1617.68,861.685,438
1107570900,1618.17,861.7,432
1107571200,1618.71,861.8,436
1107571500,1618.6,861.985,442
1107571800,1618.54,862.08,445
1107572100,1619.54,862.08,433
1107572400,1619.59,862.11,430
1107572700,1619.89,862.17,437
1107573000,1619.29,862.2,436
1107573300,1619.03,862.2,435
1107573600,1618.23,862.2,434
1107573900,1618.41,862.2,439
1107574200,1617.6,862.21,436
1107574500,1618.74,862.225,425
1107574800,1619.39,862.24,426
1107575100,1618.12,862.255,435
1107575400,1617.4,862.245,431
1107575700,1616.87,862.215,431
1107576000,1616.75,862.2,428
1107576300,1616.21,862.2,430
1107576600,1615.59,862.245,436
1107576900,1617.53,862.335,434
1107577200,1617.69,862.395,437
1107577500,1617.23,862.425,437
1107577800,1616.88,862.44,436
1107578100,1616.79,862.44,427
1107578400,1616.64,862.405,430
1107578700,1616.13,862.335,434
1107579000,1615.81,862.325,439
1107579300,1615.08,862.37,437
1107579600,1615.62,862.425,432
1107579900,1616.53,862.5,441
1107580200,1617.65,862.52,432
1107580500,1616.58,862.475,421
1107580800,1616.79,862.515,432
1107581100,1618.06,862.645,441
1107581400,1617.67,862.745,439
1107581700,1617.96,862.81,435
1107582000,1618.8,862.855,438
1107582300,1618.43,862.88,443
1107582600,1616.94,862.905,434
1107582900,1617.55,862.935,438
1107583200,1618.65,862.935,432
1107583500,1618.45,862.91,430
1107583800,1617.46,862.895,435
1107584100,1617.31,862.89,427
1107584400,1617.17,862.905,431
1107584700,1616.65,862.94,436
1107585000,1617.63,862.965,436
1107585300,1617.95,862.97,436
1107585600,1619.22,863.005,437
1107585900,1618.16,863.075,441
1107586200,1617.85,863.115,443
1107586500,1618.27,863.12,435
1107586800,1617.62,863.09,435
1107587100,1617.49,863.03,438
1107587400,1617.16,863,442
1107587700,1617.26,863,439
1107588000,1616.77,863.025,436
1107588300,1617.59,863.07,442
1107588600,1618.21,863.15,437
1107588900,1618.9,863.265,439
1107589200,1618.83,863.335,442
1107589500,1618.29,863.365,443
1107589800,1618.14,863.395,441
1107590100,1616.92,863.425,441
1107590400,1617.97,863.46,445
1107590700,1618.17,863.495,446
1107591000,1616.59,863.525,447
1107591300,1617.54,863.555,443
1107591600,1617.88,863.585,445
1107591900,1617.35,863.615,445
1107592200,1616.14,863.66,441
1107592500,1616.13,863.72,441
1107592800,1617.28,863.78,441
1107593100,1616.12,863.84,444
1107593400,1616.94,863.855,447
1107593700,1616.63,863.825,444
1107594000,1616.24,863.825,444
1107594300,1616.13,863.855,450
1107594600,1616.66,863.865,447
1107594900,1615.9,863.85,440
1107595200,1615.53,863.85,441
1107595500,1616.51,863.865,440
1107595800,1616.62,863.89,443
1107596100,1617.69,863.935,439
1107596400,1617.77,863.985,447
1107596700,1617.53,864.035,448
1107597000,1617.82,864.075,441
1107597300,1618.07,864.105,438
1107597600,1616.46,864.14,442
1107597900,1616.15,864.185,444
1107598200,1616.12,864.23,444
1107598500,1616.84,864.275,437
1107598800,1617.79,864.33,441
1107599100,1618.52,864.39,445
1107599400,1619.52,864.44,439
1107599700,1620.25,864.485,441
1107600000,1620.91,864.565,448
1107600300,1622.92,864.675,439
1107600600,1624.79,864.725,440
1107600900,1624.81,864.715,432
