1012348800,1640.67,0,856.15,771.667
1012349100,1637,0,856.245,763.333
1012349400,1636.4,0,856.335,758.667
1012349700,1636.3,0,856.42,758
1012350000,1636.6,0,856.51,761
1012350300,1637.09,0,856.598,759
1012350600,1638.49,0,856.66,757.333
1012350900,1638.44,0,856.675,761.667
1012351200,1637.99,0,856.68,771.667
1012351500,1638.9,0,856.69,770.333
1012351800,1638.09,0,856.715,768
1012352100,1637.51,0,856.77,768
1012352400,1634.35,0,856.84,776.667
1012352700,1634.02,0,856.922,773
1012353000,1633.89,0,856.995,768
1012353300,1633.78,0,857.048,763.333
1012353600,1633.71,0,857.09,767.333
1012353900,1634,0,857.135,764.667
1012354200,1634.08,0,857.21,762
1012354500,1634.58,0,857.325,760.333
1012354800,1634.62,0,857.456,762
1012355100,1635.11,0,857.565,760.333
1012355400,1635.81,0,857.623,759
1012355700,1636.31,0,857.628,764.333
1012356000,1635.47,0,857.595,769
1012356300,1633.94,0,857.527,769.333
1012356600,1632.41,0,857.44,766.667
1012356900,1631.97,0,857.382,768
1012357200,1631.95,0,857.39,769
1012357500,1632.72,0,857.508,767.667
1012357800,1633.86,0,857.685,763.333
1012358100,1634.28,0,857.825,763.333
1012358400,1634.08,0,857.88,762.667
1012358700,1633.74,0,857.865,761
1012359000,1637.68,0,857.835,759.333
1012359300,1637.74,0,857.802,764
1012359600,1637.68,0,857.79,772.333
1012359900,1633.39,0,857.798,768.667
1012360200,1633.2,0,857.84,761.333
1012360500,1633.09,0,857.885,756.333
1012360800,1633.21,0,857.912,764
1012361100,1632.97,0,857.895,766.667
1012361400,1632.28,0,857.838,770
1012361700,1634.58,0,857.795,770
1012362000,1634.14,0,857.76,775.667
1012362300,1634.03,0,857.735,766.667
1012362600,1633.39,0,857.705,761.667
1012362900,1633.42,0,857.68,761.333
1012363200,1633.56,0,857.662,768
1012363500,1630.72,0,857.633,765.333
1012363800,1630.52,0,857.593,762.667
1012364100,1630.18,0,857.535,762.333
1012364400,1629.95,0,857.467,768
1012364700,1629.33,0,857.417,762
1012365000,1629.07,0,857.4,764.667
1012365300,1629.71,0,857.413,765.667
1012365600,1630.31,0,857.408,775.333
1012365900,1630.46,0,857.377,774.667
1012366200,1633.35,0,857.35,776.333
1012366500,1633.48,0,857.347,775.333
1012366800,1633.62,0,857.35,777
1012367100,1630.77,0,857.358,775
1012367400,1631.14,0,857.39,770.333
1012367700,1631.88,0,857.44,769.667
1012368000,1632.74,0,857.485,772
1012368300,1633.3,0,857.512,770.333
1012368600,1634.43,0,857.513,769.667
1012368900,1634.49,0,857.503,770
1012369200,1634.12,0,857.467,775.333
1012369500,1632.92,0,857.43,772
1012369800,1632.76,0,857.405,771.333
1012370100,1632.91,0,857.365,772.667
1012370400,1632.76,0,857.32,777
1012370700,1632.32,0,857.27,774.667
1012371000,1632.17,0,857.26,771.667
1012371300,1632.19,0,857.265,773.667
1012371600,1632.17,0,857.23,776
1012371900,1631.88,0,857.16,775
1012372200,1631.6,0,857.095,768
1012372500,1631.4,0,857.06,768.667
1012372800,1631.46,0,857.05,772.667
1012373100,1631.47,0,857.05,774.667
1012373400,1632.69,0,857.06,774.333
1012373700,1633.11,0,857.06,772.667
1012374000,1633.39,0,857.018,776
1012374300,1632.65,0,856.965,772.667
1012374600,1632.32,0,856.943,773
1012374900,1632.5,0,856.975,771.667
1012375200,1632.82,0,857.048,773.667
1012375500,1633.61,0,857.12,768
1012375800,1634.23,0,857.18,765
1012376100,1634.51,0,857.19,766
1012376400,1634.25,0,857.165,773.333
1012376700,1634.64,0,857.162,772
1012377000,1638.05,0,857.213,772.333
1012377300,1638.69,0,857.288,772.333
1012377600,1638.75,0,857.322,779.667
1012377900,1635.95,0,857.34,779
1012378200,1636.34,0,857.392,779
1012378500,1636.9,0,857.475,776.333
1012378800,1637.28,0,857.558,778.333
1012379100,1637.81,0,857.63,775
1012379400,1638.29,0,857.7,774.667
1012379700,1638.63,0,857.765,771
1012380000,1638.69,0,857.81,775.333
1012380300,1638.57,0,857.87,773.333
1012380600,1638.77,0,857.955,773.333
1012380900,1639.12,0,858.051,774.667
1012381200,1639.58,0,858.17,778.333
1012381500,1639.57,0,858.288,779
1012381800,1639.85,0,858.39,777.333
1012382100,1639.68,0,858.445,777.667
1012382400,1639.68,0,858.485,781.333
1012382700,1639.49,0,858.566,775.667
1012383000,1639.75,0,858.685,771.667
1012383300,1640.31,0,858.823,770.667
1012383600,1640.67,0,858.955,776.667
1012383900,1641.97,0,859.081,776.333
1012384200,1643.39,0,859.21,776
1012384500,1644.92,0,859.338,775
1012384800,1644.94,0,859.453,778.333
1012385100,1647.21,0,859.542,777.667
1012385400,1647.1,0,859.605,777.667
1012385700,1647.53,0,859.65,778
1012386000,1645.48,0,859.677,780
1012386300,1645.57,0,859.685,779.333
1012386600,1645.57,0,859.692,780.333
1012386900,1645.7,0,859.728,779.333
1012387200,1646.33,0,859.808,781
1012387500,1647.38,0,859.918,775.333
1012387800,1648.35,0,860.036,772.333
1012388100,1649.15,0,860.137,772.667
1012388400,1649.49,0,860.21,775.333
1012388700,1650.37,0,860.267,771
1012389000,1650.86,0,860.312,767
1012389300,1651.02,0,860.355,770.333
1012389600,1650.96,0,860.402,777.667
1012389900,1651.31,0,860.467,777
1012390200,1651.91,0,860.54,772
1012390500,1652.48,0,860.605,771
1012390800,1653.14,0,860.675,772.667
1012391100,1654.19,0,860.757,766.333
1012391400,1654.67,0,860.835,763.667
1012391700,1654.64,0,860.88,765.333
1012392000,1654.31,0,860.9,775.667
1012392300,1654.5,0,860.925,773.333
1012392600,1654.49,0,860.96,769.333
1012392900,1653.99,0,860.968,767
1012393200,1652.96,0,860.925,769.667
1012393500,1652.2,0,860.862,764.333
1012393800,1651.49,0,860.84,761.333
1012394100,1652.03,0,860.86,760.667
1012394400,1652.06,0,860.89,761.667
1012394700,1652.29,0,860.91,755.667
1012395000,1651.54,0,860.932,753
1012395300,1651.64,0,860.953,756.333
1012395600,1653.37,0,860.953,757.667
1012395900,1653.71,0,860.922,756.333
1012396200,1653.43,0,860.87,755
1012396500,1651.57,0,860.815,762.667
1012396800,1652.02,0,860.76,767
1012397100,1651.96,0,860.72,768
1012397400,1651.83,0,860.685,763.333
1012397700,1650.71,0,860.66,765.333
1012398000,1650.57,0,860.63,764.667
1012398300,1650.46,0,860.59,765.667
1012398600,1650.04,0,860.56,762
1012398900,1649.69,0,860.535,764.333
1012399200,1649.3,0,860.503,765
1012399500,1649.43,0,860.455,765.333
1012399800,1649.28,0,860.407,764
1012400100,1649.37,0,860.375,767.667
1012400400,1649.31,0,860.345,769
1012400700,1649.31,0,860.3,767
1012401000,1649,0,860.25,764.333
1012401300,1648.64,0,860.2,769
1012401600,1648.21,0,860.13,772.333
1012401900,1648.17,0,860.05,772
1012402200,1648.16,0,859.969,768.333
1012402500,1650.52,0,859.885,771.333
1012402800,1650.79,0,859.792,774.667
1012403100,1650.1,0,859.71,773
1012403400,1647.37,0,859.66,771.333
1012403700,1646.59,0,859.625,771.333
1012404000,1646.63,0,859.575,774.333
1012404300,1646.63,0,859.515,771.667
1012404600,1650.69,0,859.455,771.667
1012404900,1651.06,0,859.4,775
1012405200,1651.39,0,859.353,778
1012405500,1647.7,0,859.312,776.333
1012405800,1647.51,0,859.28,771.667
1012406100,1647.69,0,859.253,773.333
1012406400,1647.99,0,859.217,772.333
1012406700,1648.73,0,859.185,770.333
1012407000,1648.83,0,859.14,769.667
1012407300,1648.57,0,859.08,774
1012407600,1648.34,0,859.02,778.667
1012407900,1648.03,0,858.985,774.667
1012408200,1648.04,0,858.98,773.333
1012408500,1647.75,0,858.96,773
1012408800,1647.4,0,858.925,779.667
1012409100,1646.73,0,858.88,780
1012409400,1646.47,0,858.84,782.333
1012409700,1646.46,0,858.8,784.333
1012410000,1646.46,0,858.738,788.333
1012410300,1645.89,0,858.665,786.667
1012410600,1645.56,0,858.612,782.333
1012410900,1645.6,0,858.6,782.333
1012411200,1645.93,0,858.59,787
1012411500,1645.96,0,858.54,787.667
1012411800,1645.97,0,858.473,782.667
1012412100,1645.99,0,858.423,780.333
1012412400,1645.75,0,858.385,781.333
1012412700,1645.43,0,858.343,781
1012413000,1645.41,0,858.312,776.667
1012413300,1645.41,0,858.277,778.333
1012413600,1645.28,0,858.233,781.667
1012413900,1644.81,0,858.182,782.333
1012414200,1644.36,0,858.142,779
1012414500,1643.99,0,858.11,779
1012414800,1643.79,0,858.07,781.333
1012415100,1644.52,0,858.032,780.667
1012415400,1644.3,0,857.998,781.667
1012415700,1644.08,0,857.963,781.333
1012416000,1642.84,0,857.93,780.667
1012416300,1642.78,0,857.9,776
1012416600,1642.4,0,857.862,772
1012416900,1642.51,0,857.815,776
1012417200,1642.49,0,857.77,779.667
1012417500,1642.77,0,857.74,781.333
1012417800,1642.67,0,857.715,778.333
