1012434900,1647.34,856.075,767
1012434900,1637.68,856.125,767
1012434900,1636.99,856.25,767
1012434900,1636.32,856.36,767
1012434900,1635.88,856.395,767
1012434900,1636.69,856.505,767
1012434900,1637.22,856.63,767
1012434900,1637.37,856.66,767
1012434900,1640.88,856.69,767
1012434900,1637.08,856.675,767
1012434900,1636.02,856.675,767
1012434900,1643.61,856.72,767
1012434900,1634.65,856.75,767
1012434900,1634.29,856.84,767
1012434900,1634.11,856.93,767
1012434900,1633.65,856.995,767
1012434900,1633.91,857.06,767
1012434900,1633.77,857.09,767
1012434900,1633.46,857.12,767
1012434900,1634.77,857.195,767
1012434900,1634,857.315,767
1012434900,1634.97,857.465,767
1012434900,1634.9,857.59,767
1012434900,1635.48,857.64,767
1012434900,1637.05,857.64,767
1012434900,1636.4,857.605,767
1012434900,1632.95,857.54,767
1012434900,1632.48,857.435,767
1012434900,1631.79,857.345,767
1012434900,1631.63,857.365,767
1012434900,1632.43,857.46,767
1012434900,1634.1,857.699,767
1012434900,1635.04,857.895,767
1012434900,1633.71,857.88,767
1012434900,1633.5,857.865,767
1012434900,1634.03,857.85,767
1012434900,1645.52,857.79,767
1012434900,1633.67,857.765,767
1012434900,1633.85,857.815,767
1012434900,1632.65,857.815,767
1012434900,1633.1,857.89,767
1012434900,1633.52,857.95,767
1012434900,1633,857.895,767
1012434900,1632.38,857.84,767
1012434900,1631.44,857.78,767
1012434900,1639.9,857.765,767
1012434900,1631.07,857.735,767
1012434900,1631.11,857.705,767
1012434900,1638,857.675,767
1012434900,1631.14,857.66,767
1012434900,1631.53,857.65,767
1012434900,1629.49,857.59,767
1012434900,1630.52,857.54,767
1012434900,1630.53,857.475,767
1012434900,1628.81,857.385,767
1012434900,1628.65,857.39,767
1012434900,1629.75,857.425,767
1012434900,1630.74,857.425,767
1012434900,1630.44,857.375,767
1012434900,1630.19,857.33,767
1012434900,1639.4,857.345,767
1012434900,1630.86,857.365,767
1012434900,1630.59,857.34,767
1012434900,1630.85,857.37,767
1012434900,1631.97,857.46,767
1012434900,1632.8,857.49,767
1012434900,1633.46,857.505,767
1012434900,1633.63,857.54,767
1012434900,1636.2,857.495,767
1012434900,1633.65,857.475,767
1012434900,1632.51,857.43,767
1012434900,1632.59,857.385,767
1012434900,1633.19,857.4,767
1012434900,1632.96,857.31,767
1012434900,1632.14,857.25,767
1012434900,1631.85,857.25,767
1012434900,1632.52,857.28,767
1012434900,1632.21,857.265,767
1012434900,1631.79,857.145,767
1012434900,1631.63,857.07,767
1012434900,1631.39,857.07,767
1012434900,1631.18,857.04,767
1012434900,1631.81,857.04,767
1012434900,1631.42,857.07,767
1012434900,1634.84,857.07,767
1012434900,1633.08,857.04,767
1012434900,1632.27,856.945,767
1012434900,1632.6,856.91,767
1012434900,1632.09,856.975,767
1012434900,1632.8,857.04,767
1012434900,1633.57,857.13,767
1012434900,1634.47,857.19,767
1012434900,1634.65,857.22,767
1012434900,1634.42,857.16,767
1012434900,1633.69,857.115,767
1012434900,1635.82,857.21,767
1012434900,1644.65,857.315,767
1012434900,1635.6,857.34,767
1012434900,1635.99,857.31,767
1012434900,1636.24,857.37,767
1012434900,1636.79,857.495,767
1012434900,1637.68,857.56,767
1012434900,1637.35,857.62,767
1012434900,1638.4,857.71,767
1012434900,1639.11,857.77,767
1012434900,1638.38,857.815,767
1012434900,1638.6,857.845,767
1012434900,1638.74,857.95,767
1012434900,1638.99,858.07,767
1012434900,1639.63,858.135,767
1012434900,1640.13,858.305,767
1012434900,1638.97,858.425,767
1012434900,1640.46,858.44,767
1012434900,1639.61,858.47,767
