887932800,1648.74,0.826505,866.23,757
887933100,1648.95,2.4845,866.25,717
887933400,1647.56,1.4537,866.27,700
887933700,1646.42,1.77683,866.295,706
887934000,1647.02,0.628008,866.32,693
887934300,1647.35,1.56967,866.34,697
887934600,1646.5,2.94729,866.36,701
887934900,1648.15,1.02044,866.385,698
887935200,1646.69,0.5475,866.41,695
887935500,1647.19,1.2732,866.43,696
887935800,1648.25,1.24683,866.45,706
887936100,1646.87,4.42033,866.475,706
887936400,1647.14,3.53913,866.48,709
887936700,1646.59,1.51154,866.46,713
887937000,1646.92,1.26118,866.445,718
887937300,1646.44,1.91855,866.43,715
887937600,1652.29,0.767756,866.41,713
887937900,1648.2,2.34214,866.395,709
887938200,1653.96,1.24368,866.38,722
887938500,1648.31,3.13224,866.36,712
887938800,1653.15,2.96484,866.34,713
887939100,1648.63,1.50007,866.325,725
887939400,1648.61,3.57892,866.31,724
887939700,1649.03,1.99969,866.295,719
887940000,1649.01,3.99438,866.295,725
887940300,1650.39,11.3892,866.31,721
