887981700,1670.76,2997.95,1932.51,0,714,0,865.39
887982000,1671.83,2869.45,1932.74,0,705,0,865.37
887982300,1672.77,2793.67,1930.93,0,720,0,865.345
887982600,1671.48,2805.24,1929.8,0,712,0,865.32
887982900,1670.35,2718.09,1929.52,0,707,0,865.3
887983200,1671.32,2672.51,1931.63,0,706,0,865.265
887983500,1671.91,2809.62,1933.72,0,710,0,865.215
887983800,1670.34,2757.23,1933.37,0,711,0,865.17
887984100,1672.21,2710.59,1934.65,0,709,0,865.125
887984400,1670.54,2833.9,1929.71,0,705,0,865.08
887984700,1667.58,2873.41,1928.62,0,721,0,865.035
887985000,1670.16,2713.09,1929.35,0,719,0,864.985
887985300,1669.5,2850.9,1932.94,0,718,0,864.94
887985600,1668.95,2875.22,1932.86,0,719,0,864.895
887985900,1669.3,2872.38,1934.06,0,728,0,864.85
887986200,1669.39,2756.63,1932.27,0,719,0,864.805
887986500,1669.43,2713.49,1935.69,0,728,0,864.76
887986800,1669.96,2671.31,1930.69,0,715,0,864.715
887987100,1669.07,2649.53,1930.17,0,728,0,864.665
887987400,1668.27,2642.91,1935.01,0,734,0,864.62
887987700,1669.85,2711.13,1935.99,0,720,0,864.575
887988000,1667.9,2770.64,1935.13,0,721,0,864.53
887988300,1668.39,2744.56,1932.99,0,718,0,864.485
887988600,1666.3,2673.09,1935.66,0,719,0,864.435
887988900,1665.47,2807.66,1936.21,0,730,0,864.39
887989200,1665.8,2604.53,1934.9,0,721,0,864.345
887989500,1664.93,2824.64,1934.3,0,724,0,864.3
887989800,1664.59,2752.68,1936.84,0,724,0,864.255
887990100,1664.89,2704.1,1935.63,0,717,0,864.21
887990400,1664.11,2554.94,1934.06,0,718,0,864.17
887990700,1665.66,2750.56,1937.34,0,726,0,864.13
887991000,1664.62,2621.9,1936.43,0,728,0,864.09
887991300,1664.01,2612.5,1936.05,0,719,0,864.05
887991600,1662.25,2579.13,1933.72,0,719,0,864.01
887991900,1663.73,2604.8,1934.17,0,730,0,863.97
887992200,1664.77,2677,1937.78,0,734,0,863.93
887992500,1664.82,2689.72,1937.44,0,729,0,863.89
887992800,1664.17,2666.26,1936.48,0,724,0,863.85
887993100,1664.22,2569.77,1938.63,0,716,0,863.81
887993400,1664.22,2595.47,1937.35,0,738,0,863.77
887993700,1664.17,2698.57,1934.99,0,733,0,863.735
887994000,1666.94,2902.84,1937.4,0,735,0,863.72
887994300,1662.98,2538.19,1938.56,0,723,0,863.65
887994600,1663.01,2617.53,1938.27,0,733,0,863.55
887994900,1662.39,2517.15,1939.06,0,728,0,863.45
887995200,1661.78,2462.71,1938.59,0,734,0,863.38
887995500,1661.61,2600.6,1939.99,0,737,0,863.345
887995800,1662.09,2672.31,1937.77,0,729,0,863.31
887996100,1660.99,2534.66,1939.19,0,741,0,863.275
887996400,1660.76,2538.16,1939.23,0,743,0,863.21
887996700,1660.25,2551.97,1937.84,0,734,0,863.145
887997000,1659.2,2479.37,1939.19,0,735,0,863.075
