887949900,1658.84,0.156161,2669.35,730,865.92
887950200,1658.14,0.156346,2615.57,738,865.735
887950500,1658.37,0.160845,2688.55,736,865.585
887950800,1657.91,0.15328,2696.85,736,865.505
887951100,1657.28,0.161645,2785.99,732,865.355
887951400,1655.76,0.148936,2693.17,734,865.24
887951700,1658.62,0.195684,2855.23,735,865.17
887952000,1661.7,0.229142,2939.81,727,865.135
887952300,1656.12,0.163118,2583.78,739,865.065
887952600,1655.83,0.160658,2588.7,737,865.03
887952900,1656.85,0.166356,2662.44,737,865.03
887953200,1656.84,0.153428,2536.36,728,865
887953500,1657.64,0.166102,2613.42,729,864.93
887953800,1657.05,0.164732,2497.05,739,864.86
887954100,1656.06,0.164857,2569.51,738,864.79
887954400,1654.66,0.159473,2602.87,730,864.72
887954700,1657.42,0.195423,2924.75,739,864.72
887955000,1655.47,0.161573,2588.49,736,864.72
887955300,1655.24,0.146916,2580.74,741,864.72
887955600,1655.46,0.164158,2507.89,737,864.72
887955900,1662.61,0.183397,2773.81,742,864.72
887956200,1655.6,0.157258,2460.25,739,864.72
887956500,1655.05,0.158533,2352.67,739,864.72
887956800,1661.06,0.19675,2739.12,745,864.72
887957100,1653.92,0.155901,2541.37,736,864.72
887957400,1660.15,0.201248,2621.38,742,864.72
887957700,1652.58,0.162565,2515.04,735,864.72
887958000,1652.67,0.172826,2635.37,735,864.71
887958300,1652.89,0.155784,2456.7,748,864.695
887958600,1652.77,0.171402,2542.6,743,864.685
887958900,1651.88,0.176352,2517.62,741,864.675
887959200,1651.83,0.140436,2375.64,741,864.665
887959500,1652.45,0.153428,2548.59,735,864.655
887959800,1653.03,0.158599,2455.95,741,864.645
887960100,1651.66,0.171918,2487.02,733,864.635
887960400,1650.61,0.155954,2354.07,731,864.625
887960700,1651.27,0.165083,2379.8,735,864.615
887961000,1650.21,0.161806,2295.42,735,864.605
887961300,1649.95,0.158021,2542.52,731,864.595
887961600,1651.01,0.159785,2505.82,735,864.595
887961900,1650,0.160081,2412.39,737,864.61
887962200,1651.14,0.15982,2375.64,744,864.63
887962500,1652.27,0.153337,2460.13,746,864.65
887962800,1651.57,0.162979,2371.37,735,864.67
887963100,1650.74,0.157711,2353.44,729,864.69
887963400,1651.43,0.169792,2405.95,739,864.705
887963700,1650.86,0.158917,2337.14,734,864.72
887964000,1651.04,0.160467,2372.63,734,864.74
887964300,1650.48,0.168301,2415.95,740,864.76
887964600,1650.69,0.150714,2472.12,741,864.78
887964900,1651.02,0.173925,2472.11,734,864.8
887965200,1650.25,0.178195,2488.12,722,864.825
887965500,1648.73,0.174204,2452.59,732,864.855
887965800,1650.72,0.15891,2463.45,726,864.89
887966100,1650.29,0.143432,2455.32,731,864.925
887966400,1650.65,0.149748,2528.19,722,864.96
887966700,1650.87,0.152449,2491.2,735,864.995
887967000,1651.67,0.145523,2530.34,742,865.025
887967300,1651.95,0.152632,2488.02,741,865.06
887967600,1652.61,0.168046,2488.11,741,865.095
887967900,1653.36,0.174404,2533.17,739,865.13
887968200,1653.02,0.152142,2499.92,747,865.165
887968500,1651.86,0.158435,2426.3,745,865.2
887968800,1651.84,0.155925,2414.43,743,865.235
887969100,1653.63,0.174681,2420.45,739,865.265
887969400,1654.04,0.148163,2480.05,739,865.3
887969700,1653.83,0.165786,2493.43,740,865.335
887970000,1654.03,0.175091,2439.63,739,865.37
887970300,1653.36,0.150398,2489.74,746,865.405
887970600,1655.48,0.167228,2662.27,748,865.435
887970900,1655.11,0.179,2415.19,740,865.47
887971200,1654.84,0.152149,2504.27,742,865.505
887971500,1656.16,0.153957,2623.68,736,865.54
887971800,1656.27,0.159742,2592.09,734,865.575
887972100,1655.64,0.171024,2460.56,734,865.61
887972400,1656.88,0.153292,2550.89,740,865.64
887972700,1658.61,0.164363,2518.16,740,865.66
887973000,1658.13,0.152401,2545.54,735,865.68
887973300,1658.28,0.163295,2612.81,745,865.705
887973600,1659.84,0.159169,2508.4,732,865.73
887973900,1658.7,0.184812,2599.07,729,865.75
887974200,1661.56,0.186704,2950.38,737,865.77
887974500,1659.89,0.178044,2717.37,739,865.795
887974800,1660.54,0.136419,2690.96,734,865.82
887975100,1668.84,0.250057,3138.84,746,865.84
887975400,1669.66,0.262932,3143.67,741,865.86
887975700,1668.47,0.251827,2890.9,734,865.885
887976000,1677.96,0.329953,3401.22,724,865.87
887976300,1668.79,0.195252,2969.22,720,865.83
887976600,1670.55,0.181246,2889.32,539,865.85
887976900,1671.24,0.192612,2911.71,545,865.84
887977200,1670.33,0.191876,2949.15,540,865.815
887977500,1673.44,0.175855,2941.64,547,865.78
887977800,1668.28,0.173042,3052.57,628,865.725
887978100,1669.4,0.170272,3102.82,670,865.72
887978400,1665.96,0.188149,3220.25,674,865.68
887978700,1665.85,0.171534,2964.62,730,865.625
887979000,1665.15,0.156996,2819.23,712,865.595
887979300,1666.07,0.156972,3014.82,712,865.575
887979600,1667.74,0.17605,2854.18,706,865.555
887979900,1668.34,0.159901,2873.01,721,865.53
887980200,1668.48,0.155673,2937.64,720,865.51
887980500,1670.05,0.171509,2878.96,714,865.485
887980800,1671.74,0.168074,2917.57,712,865.46
887981100,1671.16,0.174328,2883.04,718,865.44
887981400,1671.48,0.17296,2899.2,716,865.415
887981700,1670.76,0.161623,2997.95,714,865.39
887982000,1671.83,0.184811,2869.45,705,865.37
887982300,1672.77,0.170523,2793.67,720,865.345
887982600,1671.48,0.161396,2805.24,712,865.32
887982900,1670.35,0.179451,2718.09,707,865.3
887983200,1671.32,0.181127,2672.51,706,865.265
887983500,1671.91,0.1743,2809.62,710,865.215
887983800,1670.34,0.16551,2757.23,711,865.17
887984100,1672.21,0.167455,2710.59,709,865.125
887984400,1670.54,0.169868,2833.9,705,865.08
887984700,1667.58,0.172645,2873.41,721,865.035
887985000,1670.16,0.168923,2713.09,719,864.985
887985300,1669.5,0.180235,2850.9,718,864.94
887985600,1668.95,0.160583,2875.22,719,864.895
887985900,1669.3,0.17112,2872.38,728,864.85
887986200,1669.39,0.159382,2756.63,719,864.805
887986500,1669.43,0.165625,2713.49,728,864.76
887986800,1669.96,0.1793,2671.31,715,864.715
887987100,1669.07,0.150727,2649.53,728,864.665
887987400,1668.27,0.162379,2642.91,734,864.62
887987700,1669.85,0.147548,2711.13,720,864.575
887988000,1667.9,0.167636,2770.64,721,864.53
887988300,1668.39,0.165887,2744.56,718,864.485
887988600,1666.3,0.179624,2673.09,719,864.435
887988900,1665.47,0.161549,2807.66,730,864.39
887989200,1665.8,0.173122,2604.53,721,864.345
887989500,1664.93,0.17725,2824.64,724,864.3
887989800,1664.59,0.167789,2752.68,724,864.255
887990100,1664.89,0.169805,2704.1,717,864.21
887990400,1664.11,0.162053,2554.94,718,864.17
887990700,1665.66,0.156085,2750.56,726,864.13
887991000,1664.62,0.16495,2621.9,728,864.09
887991300,1664.01,0.153947,2612.5,719,864.05
887991600,1662.25,0.169524,2579.13,719,864.01
887991900,1663.73,0.18311,2604.8,730,863.97
887992200,1664.77,0.146805,2677,734,863.93
887992500,1664.82,0.169414,2689.72,729,863.89
887992800,1664.17,0.163821,2666.26,724,863.85
887993100,1664.22,0.156942,2569.77,716,863.81
887993400,1664.22,0.150872,2595.47,738,863.77
887993700,1664.17,0.155716,2698.57,733,863.735
887994000,1666.94,0.169118,2902.84,735,863.72
887994300,1662.98,0.156928,2538.19,723,863.65
887994600,1663.01,0.152992,2617.53,733,863.55
887994900,1662.39,0.153915,2517.15,728,863.45
887995200,1661.78,0.174515,2462.71,734,863.38
887995500,1661.61,0.174067,2600.6,737,863.345
887995800,1662.09,0.160342,2672.31,729,863.31
887996100,1660.99,0.146611,2534.66,741,863.275
887996400,1660.76,0.162869,2538.16,743,863.21
887996700,1660.25,0.155141,2551.97,734,863.145
887997000,1659.2,0.176221,2479.37,735,863.075
887997300,1656.71,0.160638,2462.21,737,862.97
887997600,1657.26,0.148161,2538.16,742,862.9
887997900,1657.74,0.156484,2561.22,740,862.87
887998200,1656.72,0.165785,2531.05,734,862.84
887998500,1656.51,0.153393,2523.94,741,862.805
887998800,1656.66,0.181004,2663.66,743,862.7
887999100,1654.27,0.164763,2463.09,736,862.595
887999400,1655.07,0.150689,2466.53,737,862.53
887999700,1654.81,0.17311,2445.27,734,862.5
888000000,1654.55,0.163626,2384.31,737,862.465
888000300,1654.82,0.160717,2414.05,738,862.425
888000600,1654.31,0.160358,2379.79,746,862.385
888000900,1654.2,0.16391,2306.86,735,862.355
888001200,1652.75,0.14707,2282.87,732,862.35
888001500,1652.89,0.145354,2306,737,862.335
888001800,1650.49,0.164819,2316.82,731,862.325
888002100,1650.34,0.159485,2359.07,733,862.315
888002400,1649.18,0.165479,2443.67,723,862.305
888002700,1648.77,0.154136,2286.07,725,862.295
888003000,1647.95,0.162928,2237.71,729,862.28
888003300,1647.31,0.153602,2275.23,733,862.265
888003600,1656.16,0.273502,3015,726,862.255
888003900,1646.58,0.156567,2325.14,716,862.245
888004200,1646.29,0.159734,2246.57,731,862.235
888004500,1644.71,0.158278,2181.89,732,862.225
888004800,1644.68,0.157801,2243,725,862.23
888005100,1644.67,0.172644,2175.43,716,862.25
888005400,1642.91,0.155153,2091.42,723,862.275
888005700,1642.6,0.153338,2210.71,726,862.3
888006000,1640.65,0.16709,2170.01,719,862.32
888006300,1639.1,0.166301,2220.22,721,862.345
888006600,1638.84,0.183341,2237.74,731,862.37
888006900,1637.94,0.168512,2378.74,726,862.39
888007200,1639.88,0.184272,2593.68,720,862.415
888007500,1636.93,0.168865,2399.01,717,862.44
888007800,1636.53,0.169972,2415.59,705,862.46
888008100,1635.73,0.157397,2367.85,704,862.485
888008400,1637.12,0.262407,2638.05,703,862.535
888008700,1637.11,0.183846,2678.9,700,862.675
888009000,1638.71,0.252172,2726.67,710,862.825
888009300,1638.46,0.184344,2805.71,707,862.91
888009600,1637.34,0.183656,2690.99,706,863.154
888009900,1639.92,0.189175,2686.54,717,863.36
888010200,1639.77,0.181492,2916.09,716,863.405
888010500,1637.87,0.160119,2769.02,717,863.49
888010800,1636.37,0.152779,2851.34,728,863.5
888011100,1639.9,0.162412,2803.58,726,863.57
888011400,1640.64,0.175535,2976.8,712,863.705
888011700,1641.18,0.161557,2944.44,725,863.76
888012000,1641.34,0.149959,2809.04,712,863.73
888012300,1641.12,0.163095,2902.96,745,863.55
888012600,1641.51,0.163108,2861.24,728,863.35
888012900,1642.4,0.167883,2835.36,728,863.28
888013200,1642.21,0.174663,2780.51,727,863.25
888013500,1650.26,0.200798,3172.39,729,863.15
888013800,1650.73,0.197209,3190.21,639,862.98
888014100,1650.91,0.196482,3233.04,701,862.91
888014400,1643.72,0.168401,2683.67,716,862.84
888014700,1646,0.191676,2845.96,731,862.775
888015000,1644.42,0.160742,2946.06,732,862.775
888015300,1645.43,0.146651,2785.28,734,862.74
888015600,1646.78,0.154283,2681.73,749,862.755
888015900,1648.91,0.161643,2583.11,742,862.785
888016200,1646.99,0.157772,2602.01,728,862.82
888016500,1647.73,0.155386,2622.56,729,862.855
888016800,1649.24,0.150498,2567.84,727,862.89
888017100,1650.59,0.152468,2611.74,733,862.925
888017400,1650.68,0.166082,2569.95,732,862.955
888017700,1650.91,0.148436,2659.7,745,862.99
888018000,1651.94,0.155822,2733.75,745,863.025
888018300,1652.84,0.169661,2728.26,744,863.06
888018600,1652.77,0.164525,2737,747,863.095
888018900,1650.73,0.152334,2691.17,749,863.13
888192000,1641.7,0.176352,3217.08,760,862.549
888192300,1643.64,0.179186,2927.82,705,863.089
888192600,1643.81,0.170201,2745.91,700,863.535
888192900,1646.24,0.169391,2666.11,685,863.6
888193200,1645.63,0.172601,2603.03,677,863.495
888193500,1643.13,0.176843,2464.48,690,863.226
888193800,1641.24,0.17385,2414.74,703,862.821
888194100,1640.08,0.165078,2398.55,699,862.62
888194400,1640.94,0.159403,2408.23,707,862.53
888194700,1640.43,0.155469,2426.9,702,862.44
888195000,1639.09,0.177276,2425.37,716,862.375
888195300,1646.76,0.209695,2597.75,695,862.445
888195600,1640.42,0.167443,2358.24,691,862.62
888195900,1642.35,0.159737,2566.58,702,862.765
888196200,1641.6,0.166147,2438.67,703,862.865
888196500,1641.34,0.16191,2487.18,707,862.885
888196800,1643.25,0.156252,2389.9,697,862.915
888197100,1644.49,0.162036,2442.65,719,862.985
888197400,1643.2,0.138913,2440.58,709,863.05
888197700,1643.95,0.159625,2501.62,716,863.045
888198000,1644.2,0.167219,2502.57,724,863.075
888198300,1643.56,0.149068,2472.35,725,863.21
888198600,1643.11,0.166912,2463.48,724,863.28
888198900,1643.99,0.171762,2512.57,718,863.245
888199200,1651.27,0.204483,2787.41,723,863.28
888199500,1643.29,0.161754,2587.92,718,863.385
888199800,1644.59,0.151122,2461.65,714,863.42
888200100,1643.51,0.158385,2456.17,721,863.415
888200400,1642.24,0.154381,2564.54,719,863.405
888200700,1642.61,0.167178,2457.37,731,863.4
888201000,1643.44,0.15653,2371.37,721,863.395
888201300,1643.41,0.147734,2400.72,726,863.385
888201600,1644.28,0.162742,2460.54,722,863.38
888201900,1644.12,0.156326,2476.99,727,863.445
888202200,1643.74,0.157834,2526.4,712,863.475
888202500,1645.06,0.165636,2443.71,732,863.51
888202800,1645.49,0.158597,2413.3,732,863.575
888203100,1645.42,0.159275,2390.22,727,863.565
888203400,1645.34,0.157534,2359.15,735,863.56
888203700,1645.13,0.160301,2409.46,734,863.555
888204000,1645.82,0.150123,2412.64,731,863.55
888204300,1646.55,0.162065,2437.72,731,863.545
888204600,1646.36,0.168366,2449.42,735,863.535
888204900,1646.71,0.163565,2456.93,726,863.53
888205200,1647,0.169195,2372.06,735,863.525
888205500,1646.52,0.163359,2408.04,732,863.52
888205800,1646.17,0.174043,2449.75,728,863.515
888206100,1646.61,0.159846,2477.53,731,863.51
888206400,1647.29,0.174529,2394.25,721,863.515
888206700,1648.29,0.156769,2434.62,730,863.53
888207000,1647.84,0.159352,2387.9,725,863.55
888207300,1647.9,0.159636,2414.13,733,863.565
888207600,1648.58,0.156137,2471.98,723,863.58
888207900,1647.8,0.159967,2394.96,727,863.6
888208200,1647.79,0.162726,2393.8,736,863.615
888208500,1648.08,0.157933,2361.4,734,863.63
888208800,1648.6,0.162473,2469.94,741,863.65
888209100,1648.44,0.152945,2475.84,739,863.665
888209400,1647.16,0.150533,2413.88,736,863.68
888209700,1647.74,0.150575,2337.23,736,863.7
888210000,1649.27,0.162076,2355.66,730,863.695
888210300,1648.5,0.158748,2330.64,748,863.67
888210600,1648.68,0.155397,2321.08,732,863.645
888210900,1649.05,0.163323,2446.63,737,863.62
888211200,1649.33,0.165116,2500.41,731,863.595
888211500,1648.27,0.147439,2386.82,737,863.57
888211800,1649.24,0.157038,2266.39,746,863.55
888212100,1648.9,0.159003,2467.13,750,863.525
888212400,1648.27,0.1468,2286.5,743,863.5
888212700,1648.81,0.162873,2297.95,746,863.475
888213000,1649.1,0.171096,2402.5,743,863.45
888213300,1648.27,0.158793,2364.08,732,863.43
888213600,1649.06,0.155291,2399.32,742,863.56
888213900,1650.31,0.145987,2372.67,748,863.665
888214200,1649.27,0.14031,2438.05,750,863.595
888214500,1648.59,0.157999,2449.52,735,863.724
888214800,1651.77,0.172054,2458.22,734,864.164
888215100,1655.49,0.154322,2537.57,736,864.54
888215400,1654.6,0.16223,2480.94,745,864.605
888215700,1651.87,0.158393,2510.82,739,864.266
888216000,1649.29,0.171438,2444.54,735,863.93
888216300,1648.92,0.173468,2479.67,732,863.85
888216600,1648.95,0.155064,2575.09,742,863.9
888216900,1648.98,0.161911,2468.31,747,863.935
888217200,1649.53,0.162031,2424.09,745,863.78
888217500,1648.3,0.140563,2422.89,737,863.685
888217800,1647.03,0.158327,2361.66,738,863.685
888218100,1648.63,0.154419,2330.33,743,863.685
888218400,1647.88,0.160324,2399.1,740,863.745
888218700,1648.41,0.169389,2345.04,739,863.745
888219000,1647.04,0.179372,2455.84,742,863.64
888219300,1646.25,0.1732,2343.58,747,863.565
888219600,1646.19,0.159214,2254.4,750,863.425
888219900,1644.32,0.16532,2361.47,747,863.215
888220200,1643.67,0.1543,2317.7,738,863.08
888220500,1643.47,0.149241,2335.75,744,863.05
888220800,1643.43,0.155781,2356.6,731,862.985
888221100,1644.19,0.164045,2234.91,732,863.055
888221400,1644.91,0.14281,2374.58,731,863.155
888221700,1644.68,0.163845,2423.01,729,863.055
888222000,1644.85,0.15601,2373.94,738,862.965
888222300,1643.9,0.15342,2315.08,736,862.905
888222600,1643.27,0.162456,2388.77,739,862.9
888222900,1643.86,0.16647,2375.91,736,863
888223200,1645.57,0.15417,2407,730,863.075
888223500,1646.65,0.149724,2269.92,741,863.115
888223800,1647.02,0.150898,2326.74,737,863.175
888224100,1646.97,0.154442,2384.06,742,863.17
888224400,1646.6,0.153123,2222.64,741,863.15
888224700,1647.54,0.161372,2303.64,733,863.17
888225000,1647.07,0.154393,2464.19,737,863.195
888225300,1647.71,0.143231,2428.77,735,863.22
888225600,1647.83,0.164702,2460.37,722,863.24
888225900,1648.01,0.175171,2379.82,734,863.265
888226200,1648.6,0.158674,2488.15,741,863.29
888226500,1648.31,0.170361,2534.86,747,863.31
888226800,1648.22,0.1681,2518.86,735,863.33
888227100,1647.72,0.152159,2659.15,748,863.355
888227400,1648.21,0.166886,2545.01,745,863.38
888227700,1649.74,0.170362,2609.93,738,863.405
888228000,1649.05,0.174294,2529.67,746,863.425
888228300,1649.13,0.16141,2668.82,739,863.44
888228600,1649.77,0.161801,2686.8,743,863.455
888228900,1650.61,0.18089,2774.35,737,863.47
888229200,1656.15,0.228087,2902.45,744,863.485
888229500,1650.74,0.154765,2629.81,741,863.5
888229800,1649.48,0.153375,2441.76,742,863.52
888230100,1649.74,0.159281,2498.49,739,863.535
888230400,1651.73,0.159508,2668.28,744,863.55
888230700,1650.09,0.161275,2601.68,739,863.565
888231000,1649.12,0.154158,2612.41,741,863.58
888231300,1651.85,0.152673,2810.1,733,863.6
888231600,1652.35,0.16805,2815.93,744,863.61
888231900,1653.22,0.165732,2763.08,736,863.61
888232200,1654.38,0.145661,2784.96,738,863.61
888232500,1653.98,0.153976,2776.92,735,863.615
888232800,1654.17,0.170336,2652.07,739,863.62
888233100,1655.7,0.150621,2674.58,742,863.62
888233400,1654.64,0.162039,2549.99,734,863.62
888233700,1656.46,0.167003,2701.33,725,863.625
888234000,1656.55,0.174202,2583.06,743,863.63
888234300,1656.63,0.172211,2718.9,742,863.63
888234600,1658.14,0.167171,2754.68,740,863.63
888234900,1657.75,0.175331,2621.82,733,863.635
888235200,1667.53,0.240936,3095.06,736,863.61
888235500,1659.2,0.172558,2662.09,720,863.605
888235800,1660.01,0.175317,2722.7,730,863.595
888236100,1659.26,0.183671,2654.61,733,863.56
888236400,1660.49,0.165379,2629.06,727,863.525
888236700,1661.79,0.173012,2648.65,731,863.49
888237000,1660.88,0.162585,2723.64,725,863.49
888237300,1660.93,0.151544,2628.29,726,863.485
888237600,1661.48,0.168968,2606.31,733,863.515
888237900,1662.03,0.168177,2642.46,726,863.55
888238200,1661.97,0.17108,2639.36,726,863.58
888238500,1662.44,0.172088,2682.22,731,863.565
888238800,1663.49,0.169818,2773.43,738,863.51
888239100,1662.75,0.17636,2764.81,728,863.495
888239400,1663.32,0.14928,2736.99,723,863.485
888239700,1663.89,0.148657,2723.76,727,863.475
888240000,1662.56,0.154338,2666.39,733,863.465
888240300,1663.08,0.181129,2811.3,719,863.455
888240600,1669.82,0.23024,3132.76,741,863.44
888240900,1662.76,0.177042,2799.21,721,863.425
888241200,1663.65,0.192302,2845.99,725,863.415
888241500,1665.7,0.163307,2776.69,728,863.405
888241800,1664.65,0.144875,2793.27,734,863.395
888242100,1664.43,0.15467,2893.17,728,863.385
888242400,1663.32,0.164238,2913.9,715,863.37
888242700,1663.27,0.169529,2828.43,721,863.35
888243000,1662.83,0.17547,2879.95,727,863.335
888243300,1663,0.167635,2764.02,734,863.32
888243600,1661.72,0.170659,2786.71,736,863.3
888243900,1661.31,0.158805,2808.87,737,863.285
888244200,1660.91,0.167625,2793.67,739,863.27
888244500,1661.36,0.157416,2838.38,740,863.25
888244800,1661.89,0.170481,2875.45,743,863.235
888245100,1661.38,0.155099,2872,737,863.22
888245400,1661.85,0.166633,2892.66,727,863.2
888245700,1662.8,0.173123,2891.87,727,863.185
888246000,1660.41,0.165305,2694.5,738,863.155
888246300,1660.24,0.161158,2646.54,729,863.11
888246600,1660.14,0.181821,2715.45,727,863.07
888246900,1659.16,0.174254,2764.09,740,863.03
888247200,1659.03,0.166318,2615.16,734,862.99
888247500,1659.55,0.164084,2591.45,739,862.95
888247800,1659.54,0.167431,2638.08,733,862.91
888248100,1660.15,0.171753,2576.09,734,862.87
888248400,1659.47,0.160724,2583.16,736,862.83
888248700,1659.59,0.15964,2603.13,736,862.79
888249000,1657.76,0.159163,2594.7,740,862.75
888249300,1657.66,0.152909,2667.2,737,862.71
888249600,1656.97,0.156964,2612.84,737,862.65
888249900,1656.93,0.149666,2537.38,737,862.565
888250200,1657.21,0.166695,2576.24,734,862.515
888250500,1656.55,0.171932,2597.04,739,862.5
888250800,1656.15,0.161823,2385.83,736,862.475
888251100,1655.66,0.185551,2441,732,862.425
888251400,1656.19,0.174297,2560.39,743,862.39
888251700,1654.13,0.158315,2404.34,734,862.355
888252000,1655.54,0.171483,2609.59,734,862.355
888252300,1656.34,0.152191,2437.27,737,862.32
888252600,1655,0.155433,2410.23,729,862.215
888252900,1656.11,0.148727,2421.79,741,862.18
888253200,1655.47,0.158241,2439.41,739,862.18
888253500,1655,0.172995,2425.54,749,862.15
888253800,1655.91,0.146019,2516.12,738,862.05
888254100,1654.81,0.172095,2441.53,735,861.98
888254400,1655.27,0.150501,2516.68,738,861.945
888254700,1654.86,0.171321,2495.95,743,861.91
888255000,1652.83,0.160991,2507.6,744,861.845
888255300,1653.66,0.14528,2549.37,749,861.745
888255600,1652.83,0.162759,2553.18,741,861.74
888255900,1653.04,0.155437,2578.96,752,861.735
888256200,1652.8,0.148011,2505.26,752,861.7
888256500,1652.69,0.140029,2645.14,747,861.63
888256800,1651.8,0.156677,2501.56,748,861.545
888257100,1650.99,0.150824,2502.29,743,861.52
888257400,1650.07,0.144424,2494.04,753,861.5
888257700,1649.64,0.165477,2484.75,744,861.475
888258000,1650.41,0.161352,2421.98,752,861.45
888258300,1649.56,0.15249,2450.36,753,861.43
888258600,1649.14,0.147689,2507.83,758,861.41
888258900,1648.37,0.151851,2495.09,753,861.39
888259200,1648.72,0.145558,2522.02,751,861.365
888259500,1646.93,0.157357,2532.19,747,861.34
888259800,1648.32,0.161281,2460.53,757,861.32
888260100,1647.67,0.142044,2505.65,744,861.3
888260400,1648.66,0.161203,2507.89,748,861.27
888260700,1647.78,0.167457,2533.08,746,861.225
888261000,1647.8,0.164919,2523.59,746,861.185
888261300,1646.16,0.137919,2442.1,754,861.15
888261600,1645.71,0.136839,2462.75,755,861.105
888261900,1645.12,0.151263,2598.67,762,861.065
888262200,1645.28,0.161102,2587.08,759,861.03
888262500,1645.91,0.160375,2712.78,756,860.985
888262800,1644.82,0.15659,2593.21,765,860.945
888263100,1644.32,0.158947,2577.74,757,860.91
888263400,1643.26,0.144544,2582.11,753,860.865
888263700,1642.75,0.155509,2521.86,750,860.825
888264000,1641.43,0.162,2479.5,748,860.8
888264300,1641.26,0.161758,2532.76,747,860.785
888264600,1641.16,0.171493,2540.97,760,860.775
888264900,1652.12,0.243219,2734.59,761,860.765
888265200,1641.22,0.161174,2484.94,743,860.75
888265500,1640.09,0.183422,2415.73,748,860.735
888265800,1639.6,0.158198,2442.16,755,860.725
888266100,1638.82,0.154268,2527.18,741,860.71
888266400,1639.47,0.16202,2395.72,754,860.695
888266700,1638.83,0.176648,2465.34,755,860.685
888267000,1638.49,0.157292,2388.34,752,860.675
888267300,1638.39,0.149998,2422.96,747,860.665
888267600,1639.08,0.151613,2567.47,741,860.59
888267900,1637.97,0.170268,2448.23,751,860.455
888268200,1635.62,0.158431,2387.6,739,860.455
888268500,1638.64,0.171712,2391.84,741,860.555
888268800,1637.7,0.164629,2447.67,743,860.625
888269100,1638.49,0.152417,2507.91,745,860.74
888269400,1637.55,0.163192,2424.65,746,860.84
888269700,1637.03,0.155678,2408.06,743,860.83
888270000,1637.91,0.147903,2329.97,739,860.835
888270300,1636.63,0.15482,2407.21,742,860.84
888270600,1635.71,0.160064,2468.68,738,860.775
888270900,1638.06,0.178628,2516.55,748,860.805
888271200,1635.34,0.152651,2370.04,742,860.87
888271500,1635.83,0.149207,2353.14,742,860.87
888271800,1634.54,0.154999,2409.4,743,860.87
888272100,1635.45,0.161218,2392.95,724,860.87
888272400,1634.94,0.162654,2433.98,738,860.87
888272700,1633.56,0.157637,2424.8,744,860.87
888273000,1632.87,0.160643,2342.83,744,860.87
888273300,1633.46,0.154815,2395.74,744,860.87
888273600,1632.26,0.156078,2324.65,743,860.87
