Date,ScalerCorr,error,pressure,activeSD
1118976300,3278.13,0,1731.58,2124.67
1118976600,3277.36,0,1731.65,2129
1118976900,3276.7,0,1731.74,2130.33
1118977200,3276.52,0,1731.88,2134.33
1118977500,3276.65,0,1732.05,2134
1118977800,3276.91,0,1732.25,2137.67
1118978100,3277.41,0,1732.45,2137
1118978400,3278.16,0,1732.65,2134
1118978700,3278.75,0,1732.83,2136
1118979000,3278.72,0,1732.94,2137.33
1118979300,3278.36,0,1733.01,2139
1118979600,3278.11,0,1733.04,2140.33
1118979900,3277.6,0,1733.04,2140.67
1118980200,3277.38,0,1733.02,2148.33
1118980500,3276.71,0,1732.97,2149
1118980800,3276.2,0,1732.9,2146.67
1118981100,3275.75,0,1732.83,2148.67
1118981400,3275.04,0,1732.77,2146
1118981700,3274.14,0,1732.72,2145
1118982000,3273.08,0,1732.71,2141.33
1118982300,3272.37,0,1732.73,2139
1118982600,3271.71,0,1732.76,2136
1118982900,3271.58,0,1732.82,2133
1118983200,3271.63,0,1732.9,2133.33
1118983500,3271.78,0,1732.98,2135
1118983800,3271.88,0,1733.08,2139.67
1118984100,3271.88,0,1733.19,2136.33
1118984400,3272.57,0,1733.34,2138
1118984700,3272.84,0,1733.5,2140.67
1118985000,3273.26,0,1733.64,2142
1118985300,3273.53,0,1733.76,2143.33
1118985600,3273.74,0,1733.86,2141
1118985900,3273.98,0,1733.93,2146
1118986200,3273.99,0,1733.96,2149.33
1118986500,3273.99,0,1733.97,2152.67
1118986800,3273.68,0,1733.97,2151
1118987100,3273.69,0,1733.96,2150.33
1118987400,3273.51,0,1733.95,2146
1118987700,3273.35,0,1733.92,2145.67
1118988000,3273.14,0,1733.87,2145.33
1118988300,3272.74,0,1733.81,2142.67
1118988600,3272.81,0,1733.79,2147
1118988900,3272.79,0,1733.79,2146.33
1118989200,3272.88,0,1733.8,2149
1118989500,3273.01,0,1733.83,2150
1118989800,3273.19,0,1733.9,2152
1118990100,3273.44,0,1733.99,2151.67
1118990400,3273.83,0,1734.04,2151.67
1118990700,3273.9,0,1734.05,2154.67
1118991000,3273.96,0,1734.05,2152.67
1118991300,3274.09,0,1734.04,2152.33
1118991600,3273.98,0,1734.03,2148.67
1118991900,3274.12,0,1734.02,2149.67
1118992200,3274.04,0,1734.01,2148.67
1118992500,3273.95,0,1734.01,2146.33
1118992800,3273.79,0,1734,2146.33
1118993100,3273.46,0,1733.98,2146
1118993400,3273.28,0,1733.93,2147.67
1118993700,3272.96,0,1733.84,2149
1118994000,3272.28,0,1733.74,2148.33
1118994300,3272.07,0,1733.67,2150.33
1118994600,3271.95,0,1733.67,2152.67
1118994900,3272.16,0,1733.74,2155.33
1118995200,3272.51,0,1733.87,2152.33
1118995500,3273.15,0,1734,2150.67
1118995800,3273.56,0,1734.1,2150.33
1118996100,3273.74,0,1734.15,2151
1118996400,3273.85,0,1734.17,2149.33
1118996700,3273.91,0,1734.16,2153
1118997000,3273.88,0,1734.12,2162.33
1118997300,3273.56,0,1734.11,2164.33
1118997600,3273.47,0,1734.16,2168
1118997900,3273.31,0,1734.23,2172
1118998200,3273.08,0,1734.28,2177.33
1118998500,3272.88,0,1734.32,2176
1118998800,3272.44,0,1734.38,2176.67
1118999100,3272.22,0,1734.44,2181
1118999400,3271.98,0,1734.49,2182.67
1118999700,3271.91,0,1734.54,2183.67
1119000000,3272.41,0,1734.61,2181
1119000300,3272.85,0,1734.7,2179.33
1119000600,3272.95,0,1734.8,2178
1119000900,3273.05,0,1734.94,2175.67
1119001200,3273.88,0,1735.18,2176.33
1119001500,3274.88,0,1735.44,2175
1119001800,3275.53,0,1735.67,2178
1119002100,3275.67,0,1735.86,2175.33
1119002400,3276.25,0,1736.03,2174
1119002700,3276.83,0,1736.18,2171.33
1119003000,3276.89,0,1736.28,2167.33
1119003300,3276.84,0,1736.38,2165.33
1119003600,3276.85,0,1736.53,2164
1119003900,3276.99,0,1736.7,2166
1119004200,3277.33,0,1736.89,2166
1119004500,3277.26,0,1737.08,2167.67
1119004800,3277.11,0,1737.22,2170
1119005100,3276.68,0,1737.33,2172.33
1119005400,3276.19,0,1737.42,2176
1119005700,3275.76,0,1737.48,2178.33
1119006000,3274.9,0,1737.5,2176.67
1119006300,3274.41,0,1737.54,2174.67
1119006600,3274.03,0,1737.66,2172
1119006900,3273.89,0,1737.84,2170
1119007200,3273.88,0,1738.03,2167
1119007500,3273.94,0,1738.22,2163.67
1119007800,3274.17,0,1738.4,2168.33
1119008100,3274.32,0,1738.53,2166.33
1119008400,3274.52,0,1738.61,2170.33
1119008700,3274.66,0,1738.67,2172
1119009000,3274.87,0,1738.75,2174.67
1119009300,3275.4,0,1738.85,2179.33
1119009600,3276.42,0,1738.99,2176.67
1119009900,3277.6,0,1739.13,2180.67
1119010200,3278.43,0,1739.23,2182.33
1119010500,3279.37,0,1739.29,2178
1119010800,3280.34,0,1739.33,2173
1119011100,3281.4,0,1739.36,2172.33
1119011400,3281.87,0,1739.38,2173.33
1119011700,3282.06,0,1739.4,2172.33
1119012000,3282.25,0,1739.43,2171
1119012300,3282.18,0,1739.49,2174.67
1119012600,3282.53,0,1739.58,2178.67
1119012900,3282.47,0,1739.68,2172.67
1119013200,3283.03,0,1739.76,2172.33
1119013500,3283.39,0,1739.84,2171.67
1119013800,3284.06,0,1739.95,2171.67
1119014100,3284.7,0,1740.05,2166.33
1119014400,3284.92,0,1740.09,2161.33
1119014700,3285.63,0,1740.14,2163
1119015000,3286.12,0,1740.23,2162.33
1119015300,3286.94,0,1740.35,2160
1119015600,3287.96,0,1740.47,2159.33
1119015900,3289.27,0,1740.6,2162.33
1119016200,3290.26,0,1740.73,2164
1119016500,3290.56,0,1740.85,2165.67
1119016800,3290.89,0,1740.93,2164
1119017100,3291.01,0,1740.99,2167.33
1119017400,3290.74,0,1741.04,2165.67
1119017700,3290.26,0,1741.08,2161.33
1119018000,3290.1,0,1741.11,2163.33
1119018300,3289.89,0,1741.15,2161
1119018600,3289.5,0,1741.19,2159
1119018900,3289.57,0,1741.24,2155.67
1119019200,3289.74,0,1741.27,2153.67
1119019500,3289.53,0,1741.29,2157.67
1119019800,3289.08,0,1741.29,2156
1119020100,3288.97,0,1741.29,2156.33
1119020400,3288.83,0,1741.29,2156.67
1119020700,3288.03,0,1741.29,2158.67
1119021000,3286.93,0,1741.27,2157.67
1119021300,3286.27,0,1741.25,2156.67
1119021600,3285.54,0,1741.24,2155.33
1119021900,3284.91,0,1741.22,2154.67
1119022200,3284.09,0,1741.14,2154
1119022500,3283.35,0,1741.04,2154.67
1119022800,3282.57,0,1740.92,2158.33
1119023100,3281.62,0,1740.79,2156.33
1119023400,3280.77,0,1740.64,2154
1119023700,3280.29,0,1740.48,2155.33
1119024000,3280.08,0,1740.3,2156
1119024300,3280.27,0,1740.14,2151.33
1119024600,3281.38,0,1740.03,2144.33
1119024900,3282.77,0,1739.94,2143.67
1119025200,3283.96,0,1739.83,2142.33
1119025500,3285.08,0,1739.72,2140
1119025800,3285.63,0,1739.66,2139
1119026100,3286,0,1739.59,2142.67
1119026400,3285.89,0,1739.47,2147
1119026700,3285.89,0,1739.32,2149.67
1119027000,3285.92,0,1739.19,2154
1119027300,3284.9,0,1739.06,2154
1119027600,3284.23,0,1738.91,2153.67
1119027900,3283.45,0,1738.75,2149.33
1119028200,3282.25,0,1738.58,2147
1119028500,3281.23,0,1738.42,2139.67
1119028800,3280.2,0,1738.27,2140
1119029100,3280.12,0,1738.12,2142
1119029400,3279.71,0,1737.97,2145
1119029700,3279.77,0,1737.85,2144.33
1119030000,3280.05,0,1737.78,2147.33
1119030300,3279.71,0,1737.72,2158.67
1119030600,3279.49,0,1737.66,2161
1119030900,3278.96,0,1737.57,2166
1119031200,3278.54,0,1737.46,2168.33
1119031500,3278.06,0,1737.34,2177
1119031800,3277.42,0,1737.24,2183
1119032100,3276.64,0,1737.15,2180
1119032400,3275.94,0,1737.07,2179.33
1119032700,3275.27,0,1737.01,2178.67
1119033000,3274.94,0,1736.99,2183
1119033300,3273.99,0,1736.96,2179
1119033600,3273.45,0,1736.9,2177
1119033900,3273.21,0,1736.81,2183
1119034200,3272.57,0,1736.75,2183
1119034500,3271.91,0,1736.69,2181.67
1119034800,3270.99,0,1736.61,2177.33
1119035100,3270.14,0,1736.51,2181.67
1119035400,3268.6,0,1736.42,2181
1119035700,3267.08,0,1736.33,2178.33
1119036000,3266.25,0,1736.23,2179.67
1119036300,3265.47,0,1736.16,2181.33
1119036600,3264.95,0,1736.13,2180.67
1119036900,3264.65,0,1736.15,2178
1119037200,3264.82,0,1736.2,2178.33
1119037500,3264.71,0,1736.29,2180
1119037800,3264,0,1736.4,2181.33
1119038100,3262.87,0,1736.52,2183
1119038400,3261.1,0,1736.61,2181.67
1119038700,3258.76,0,1736.68,2180.33
1119039000,3256.44,0,1736.7,2182
1119039300,3254.12,0,1736.7,2181
1119039600,3251.46,0,1736.69,2178
1119039900,3249.57,0,1736.7,2173
1119040200,3248.32,0,1736.73,2175.67
1119040500,3247.5,0,1736.79,2178.33
1119040800,3246.32,0,1736.89,2176.67
1119041100,3244.95,0,1737.01,2175.33
1119041400,3243.74,0,1737.14,2180
1119041700,3241.36,0,1737.27,2182.33
1119042000,3238.31,0,1737.4,2178.33
1119042300,3235.47,0,1737.51,2173.67
1119042600,3233.26,0,1737.6,2172
1119042900,3231.48,0,1737.67,2164.67
1119043200,3230.04,0,1737.71,2153.67
1119043500,3229.38,0,1737.74,2148.33
1119043800,3229.54,0,1737.78,2142.67
1119044100,3229.57,0,1737.83,2138.33
1119044400,3229.45,0,1737.91,2133
1119044700,3229.46,0,1738,2136.67
1119045000,3229.45,0,1738.11,2140
1119045300,3229.41,0,1738.25,2139.67
1119045600,3228.94,0,1738.4,2148.67
1119045900,3228.4,0,1738.57,2155.33
1119046200,3228.35,0,1738.73,2158
1119046500,3227.85,0,1738.88,2156.67
1119046800,3226.71,0,1739.02,2156
1119047100,3226.28,0,1739.12,2157.67
1119047400,3225.92,0,1739.2,2152.33
1119047700,3225.56,0,1739.26,2148.33
1119048000,3224.75,0,1739.33,2152.33
1119048300,3224.52,0,1739.42,2157.33
1119048600,3225.14,0,1739.53,2161.67
1119048900,3225.28,0,1739.66,2166.67
1119049200,3225.36,0,1739.79,2173.33
1119049500,3225.33,0,1739.91,2181.33
1119049800,3224.79,0,1739.98,2182
1119050100,3223.77,0,1740.02,2180
1119050400,3222.77,0,1740.05,2181.67
1119050700,3221.34,0,1740.06,2179.33
1119051000,3219.73,0,1740.06,2177.67
1119051300,1610.52,0,870.005,1091
1119051600,1609.57,0,869.985,1081
1119051900,1610.17,0,870.02,1093
1119052200,1609.16,0,870.045,1084
1119052500,1607.91,0,870.06,1090
1118620800,3279.79,0,1739.31,2109.33
1118621100,3279.32,0,1739.45,2092
1118621400,3279.01,0,1739.58,2092.33
1118621700,3278.73,0,1739.7,2089.67
1118622000,3278.36,0,1739.82,2087
1118622300,3278,0,1739.94,2087.67
1118622600,3277.9,0,1740.06,2087.67
1118622900,3277.88,0,1740.18,2089
1118623200,3277.98,0,1740.31,2085
1118623500,3278.05,0,1740.43,2088.33
1118623800,3278.21,0,1740.54,2091
1118624100,3278.42,0,1740.66,2093.33
1118624400,3278.53,0,1740.77,2094.33
1118624700,3278.61,0,1740.87,2093
1118625000,3278.46,0,1740.96,2100
1118625300,3278.31,0,1741.04,2100.33
1118625600,3278.14,0,1741.13,2099
1118625900,3278.05,0,1741.22,2098
1118626200,3277.69,0,1741.28,2099
1118626500,3277.24,0,1741.33,2105
1118626800,3277.03,0,1741.39,2107.67
1118627100,3276.94,0,1741.45,2113.33
1118627400,3277.29,0,1741.5,2119.33
1118627700,3277.88,0,1741.55,2122
1118628000,3278.48,0,1741.62,2123.67
1118628300,3279.25,0,1741.71,2124.67
1118628600,3280.06,0,1741.82,2127.67
1118628900,3280.42,0,1741.95,2127
1118629200,3280.49,0,1742.07,2124.33
1118629500,3280.2,0,1742.21,2124.33
1118629800,3280.06,0,1742.37,2128.33
1118630100,3279.52,0,1742.53,2126.33
1118630400,3279,0,1742.68,2117.67
1118630700,3278.66,0,1742.82,2115.67
1118631000,3278.44,0,1742.97,2118
1118631300,3278.23,0,1743.09,2122.67
1118631600,3278.1,0,1743.15,2124.33
1118631900,3277.99,0,1743.17,2123
1118632200,3277.64,0,1743.18,2129.33
1118632500,3277.36,0,1743.17,2131
1118632800,2730.97,0,1743.11,2136
1118633100,2730.95,0,1743.06,2132.33
1118633400,2184.62,0,1743.04,2124
1118633700,2185.22,0,1743.04,2128
1118634000,2185.22,0,1743.05,2128.33
1118634300,2185.38,0,1743.07,2131
1118634600,2731.86,0,1743.13,2131.33
1118634900,2732.12,0,1743.18,2134.67
1118635200,3278,0,1743.17,2143.67
1118635500,3277.37,0,1743.12,2143.67
1118635800,3277.1,0,1743.05,2144.67
1118636100,3276.65,0,1742.95,2142
1118636400,3276.01,0,1742.84,2140.33
1118636700,3275.64,0,1742.74,2138.33
1118637000,3275.96,0,1742.7,2138.33
1118637300,3276.15,0,1742.68,2137.67
1118637600,3276.28,0,1742.66,2137
1118637900,3276.42,0,1742.63,2137.67
1118638200,3276.05,0,1742.56,2136
1118638500,3275.46,0,1742.47,2137.67
1118638800,3274.81,0,1742.37,2136
1118639100,3274.16,0,1742.28,2133.33
1118639400,3273.91,0,1742.23,2132.33
1118639700,3274.31,0,1742.21,2134.33
1118640000,3274.6,0,1742.21,2136.33
1118640300,3274.82,0,1742.22,2139.33
1118640600,3275.29,0,1742.25,2142
1118640900,3275.41,0,1742.26,2149.67
1118641200,3275.04,0,1742.23,2152.67
1118641500,3274.46,0,1742.16,2154.33
1118641800,3274.32,0,1742.09,2154.33
1118642100,3274.08,0,1742.01,2151.67
1118642400,3273.82,0,1741.93,2151.67
1118642700,3273.82,0,1741.84,2150.67
1118643000,3273.89,0,1741.74,2153.67
1118643300,3273.53,0,1741.66,2152.33
1118643600,3273.43,0,1741.6,2151.67
1118643900,3273.35,0,1741.56,2149.67
1118644200,3273.2,0,1741.53,2148.33
1118644500,3272.75,0,1741.52,2147
1118644800,3272.9,0,1741.54,2143
1118645100,3272.77,0,1741.59,2144
1118645400,3272.83,0,1741.66,2146.33
1118645700,3273.36,0,1741.72,2148
1118646000,3273.28,0,1741.74,2149.67
1118646300,3273.63,0,1741.76,2149
1118646600,3273.85,0,1741.83,2150.33
1118646900,3274.42,0,1741.89,2153.33
1118647200,3275.21,0,1741.94,2152.33
1118647500,3275.17,0,1741.97,2152.33
1118647800,3275.88,0,1742,2149.33
1118648100,3276.27,0,1742.01,2149
1118648400,3276.56,0,1741.96,2145.33
1118648700,3277.06,0,1741.9,2141.67
1118649000,3276.76,0,1741.84,2143
1118649300,3276.83,0,1741.8,2144
1118649600,3276.26,0,1741.79,2146.67
1118649900,3276.55,0,1741.8,2149
1118650200,3277.09,0,1741.81,2156
1118650500,3277.51,0,1741.81,2158
1118650800,3278,0,1741.81,2158.67
1118651100,3278.3,0,1741.79,2156.33
1118651400,3279.19,0,1741.75,2154.33
1118651700,3279.23,0,1741.71,2153.67
1118652000,3279.15,0,1741.69,2148.67
1118652300,3279.34,0,1741.67,2148.33
1118652600,3279.8,0,1741.64,2150
1118652900,3280.28,0,1741.59,2155
1118653200,3280.68,0,1741.54,2158
1118653500,3281.1,0,1741.5,2161.67
1118653800,3281.62,0,1741.45,2170.67
1118654100,3281.82,0,1741.43,2173.67
1118654400,3282.04,0,1741.44,2170.33
1118654700,3282.81,0,1741.49,2170.67
1118655000,3283.31,0,1741.57,2171.33
1118655300,3283.87,0,1741.67,2169
1118655600,3284.32,0,1741.78,2160.33
1118655900,3284.62,0,1741.88,2157.33
1118656200,3284.8,0,1741.94,2159.33
1118656500,3284.63,0,1741.98,2160.67
1118656800,3284.65,0,1742.03,2159
1118657100,3285.02,0,1742.08,2159.67
1118657400,3285.27,0,1742.12,2167
1118657700,3285.44,0,1742.19,2172.67
1118658000,3285.97,0,1742.29,2175
1118658300,3286.55,0,1742.4,2171.33
1118658600,3286.92,0,1742.49,2175.67
1118658900,3287.04,0,1742.56,2175
1118659200,3287.45,0,1742.64,2170
1118659500,3288.26,0,1742.71,2168.67
1118659800,3288.45,0,1742.76,2168
1118660100,3288.67,0,1742.8,2169.67
1118660400,3288.71,0,1742.84,2170.67
1118660700,3288.91,0,1742.88,2171
1118661000,3289.23,0,1742.92,2176.67
1118661300,3289.22,0,1742.96,2175.33
1118661600,3289.49,0,1743.01,2174.33
1118661900,3289.68,0,1743.07,2173.67
1118662200,3290.29,0,1743.14,2173.33
1118662500,3291.05,0,1743.22,2177
1118662800,3292.19,0,1743.3,2171.67
1118663100,3293.58,0,1743.39,2170.67
1118663400,3295.06,0,1743.49,2170.33
1118663700,3296.51,0,1743.59,2171.33
1118664000,3298.19,0,1743.71,2166
1118664300,3299.87,0,1743.8,2159.67
1118664600,3300.59,0,1743.85,2160.33
1118664900,3301.53,0,1743.89,2161
1118665200,3302.81,0,1743.93,2158.67
1118665500,3304.49,0,1743.97,2157.33
1118665800,3305.33,0,1743.99,2159.67
1118666100,3306.33,0,1744.01,2161
1118666400,3307.5,0,1744.05,2156.67
1118666700,3308.53,0,1744.09,2153
1118667000,3309.24,0,1744.13,2148.33
1118667300,3309.49,0,1744.16,2145.67
1118667600,3310.19,0,1744.2,2142.67
1118667900,3310.75,0,1744.24,2141
1118668200,3311.78,0,1744.3,2139.33
1118668500,3312.25,0,1744.35,2137.67
1118668800,3312.9,0,1744.37,2139
1118669100,3313.79,0,1744.39,2136.67
1118669400,3314.75,0,1744.42,2135.67
1118669700,3315.5,0,1744.46,2136.67
1118670000,3316.13,0,1744.5,2138
1118670300,3316.99,0,1744.52,2136
1118670600,3317.48,0,1744.5,2133
1118670900,3318.64,0,1744.46,2131.33
1118671200,3319.38,0,1744.42,2127
1118671500,3319.95,0,1744.37,2121.33
1118671800,3320.31,0,1744.3,2120.67
1118672100,3320.94,0,1744.23,2124
1118672400,3321.46,0,1744.18,2125.33
1118672700,3321.39,0,1744.12,2126.67
1118673000,3321.92,0,1744.02,2134
1118673300,3322.53,0,1743.91,2138
1118673600,3323.34,0,1743.8,2138
1118673900,3323.72,0,1743.69,2132
1118674200,3324.21,0,1743.58,2137.33
1118674500,3324.82,0,1743.46,2138
1118674800,3325,0,1743.36,2132.33
1118675100,3325.14,0,1743.26,2134.33
1118675400,3324.97,0,1743.16,2132.67
1118675700,3324.69,0,1743.06,2140.67
1118676000,3324.39,0,1742.98,2135
1118676300,3323.69,0,1742.9,2140
1118676600,3323.54,0,1742.81,2141.33
1118676900,3323.48,0,1742.72,2141.33
1118677200,3323.21,0,1742.62,2143
1118677500,3323.56,0,1742.51,2143.33
1118677800,3323.53,0,1742.36,2147.33
1118678100,3323.75,0,1742.18,2145.33
1118678400,3323.43,0,1741.98,2145.33
1118678700,3322.87,0,1741.78,2142.67
1118679000,3322.25,0,1741.61,2145.33
1118679300,3321.78,0,1741.44,2146
1118679600,3321.18,0,1741.28,2143.67
1118679900,3320.34,0,1741.13,2143.67
1118680200,3319.91,0,1741.02,2148.67
1118680500,3319.84,0,1740.91,2151.33
1118680800,3319.96,0,1740.77,2148.33
1118681100,3319.76,0,1740.62,2146.33
1118681400,3319.89,0,1740.52,2155.33
1118681700,3320,0,1740.42,2157.67
1118682000,3319.66,0,1740.3,2157
1118682300,3319.29,0,1740.14,2157.67
1118682600,3318.58,0,1739.94,2166
1118682900,3317.44,0,1739.73,2170.67
1118683200,3316.43,0,1739.49,2172
1118683500,3315.89,0,1739.23,2175.67
1118683800,3315.07,0,1738.96,2179
1118684100,3313.97,0,1738.72,2183.33
1118684400,3313.41,0,1738.51,2181
1118684700,3313.22,0,1738.35,2179
1118685000,3312.9,0,1738.2,2179.67
1118685300,3311.95,0,1738.07,2179
1118685600,3311.2,0,1737.97,2178
1118685900,3310.2,0,1737.87,2175.67
1118686200,3309.08,0,1737.77,2178.67
1118686500,3307.59,0,1737.68,2182
1118686800,3306.33,0,1737.6,2177.67
1118687100,3305.32,0,1737.52,2175.33
1118687400,3304.17,0,1737.42,2174
1118687700,3303.14,0,1737.31,2172
1118688000,3301.9,0,1737.19,2164.33
1118688300,3300.96,0,1737.07,2160.33
1118688600,3299.76,0,1736.96,2159.67
1118688900,3298.6,0,1736.86,2156.33
1118689200,3297.17,0,1736.81,2158
1118689500,3295.8,0,1736.77,2156
1118689800,3294.48,0,1736.73,2160.33
1118690100,3293.13,0,1736.71,2163
1118690400,3292.31,0,1736.7,2165
1118690700,3291.09,0,1736.68,2165
1118691000,3290.15,0,1736.61,2162.33
1118691300,3289.51,0,1736.55,2166.67
1118691600,3289.07,0,1736.53,2167.33
1118691900,3288.45,0,1736.52,2166
1118692200,3287.65,0,1736.48,2167
1118692500,3286.76,0,1736.45,2171.67
1118692800,3286.31,0,1736.44,2171.33
1118693100,3285.7,0,1736.43,2175.33
1118693400,3284.76,0,1736.4,2177
1118693700,3284.07,0,1736.36,2177.67
1118694000,3282.89,0,1736.33,2175
1118694300,3282.47,0,1736.31,2170.67
1118694600,3281.52,0,1736.27,2173
1118694900,3280.54,0,1736.26,2169.33
1118695200,3280.21,0,1736.29,2165
1118695500,3279.84,0,1736.33,2159.33
1118695800,3279.42,0,1736.34,2156.67
1118696100,3278.37,0,1736.33,2152.67
1118696400,3277.72,0,1736.34,2145
1118696700,3276.91,0,1736.33,2141.33
1118697000,3275.59,0,1736.27,2133.67
1118697300,3273.86,0,1736.22,2134
1118697600,3272.71,0,1736.24,2133
1118697900,3272.01,0,1736.31,2137.33
1118698200,3271.65,0,1736.41,2140.33
1118698500,3271.41,0,1736.55,2142
1118698800,3271.38,0,1736.71,2149.33
1118699100,3271.53,0,1736.85,2149.33
1118699400,3271.75,0,1736.93,2152.67
1118699700,3271.78,0,1736.96,2152.33
1118700000,3271.84,0,1736.98,2150.67
1118700300,3271.73,0,1736.97,2147
1118700600,3271.72,0,1736.94,2143.67
1118700900,3272.3,0,1736.9,2147
1118701200,3272.68,0,1736.85,2146.33
1118701500,3273.13,0,1736.8,2150
1118701800,3273.4,0,1736.74,2157
1118702100,3273.9,0,1736.67,2160
1118702400,3274.31,0,1736.55,2160.33
1118702700,3274.7,0,1736.43,2157.33
1118703000,3275.02,0,1736.34,2159.67
1118703300,3275.49,0,1736.26,2158
1118703600,3276.01,0,1736.15,2153
1118703900,3276.74,0,1736.02,2154.67
1118704200,3277.24,0,1735.9,2159.33
1118704500,3277.17,0,1735.77,2161
1118704800,3277.51,0,1735.66,2154.67
1118705100,3277.64,0,1735.57,2153.67
1118705400,3277.47,0,1735.54,2159.33
1118705700,1639.04,0,867.71,1079
1118706000,1638.01,0,867.68,1079
1118706300,1638.87,0,867.74,1068
1118706600,1638.84,0,867.8,1079
1118706900,1638.28,0,867.86,1089
1119398400,3223.83,0,1731.08,2111.33
1119398700,3222.77,0,1731.14,2096.67
1119399000,3222.58,0,1731.19,2089.67
1119399300,3222.27,0,1731.24,2090.67
1119399600,3222.55,0,1731.3,2095.33
1119399900,3222.62,0,1731.36,2101.33
1119400200,3222.92,0,1731.38,2096.67
1119400500,3223.36,0,1731.39,2093.67
1119400800,3223.42,0,1731.41,2097.33
1119401100,3223.49,0,1731.43,2098.67
1119401400,3223.45,0,1731.44,2096
1119401700,3223.02,0,1731.45,2092.33
1119402000,3223.18,0,1731.49,2092.67
1119402300,3223.63,0,1731.54,2092.67
1119402600,3223.84,0,1731.57,2094
1119402900,3224.2,0,1731.6,2093.67
1119403200,3223.89,0,1731.62,2092
1119403500,3224.36,0,1731.64,2096
1119403800,3224.7,0,1731.65,2099
1119404100,3224.61,0,1731.64,2103
1119404400,3224.93,0,1731.64,2105
1119404700,3225.07,0,1731.64,2106
1119405000,3225.56,0,1731.64,2108.33
1119405300,3225.69,0,1731.65,2105.33
1119405600,3225.86,0,1731.68,2108.67
1119405900,3226.02,0,1731.72,2105.67
1119406200,3225.92,0,1731.76,2105
1119406500,3225.92,0,1731.82,2108
1119406800,3226.19,0,1731.92,2112.67
1119407100,3226.69,0,1732.03,2116
1119407400,3226.62,0,1732.1,2120
1119407700,3226.4,0,1732.16,2122
1119408000,3226.48,0,1732.23,2123
1119408300,3226.63,0,1732.3,2120
1119408600,3226.48,0,1732.32,2114.67
1119408900,3226.13,0,1732.35,2117.67
1119409200,3225.45,0,1732.4,2111
1119409500,3225.52,0,1732.45,2114
1119409800,3225.34,0,1732.46,2113.67
1119410100,3225.04,0,1732.48,2116.67
1119410400,3224.94,0,1732.53,2121.33
1119410700,3225.09,0,1732.61,2120.67
1119411000,3225.72,0,1732.69,2128.33
1119411300,3226.29,0,1732.79,2126
1119411600,3227.08,0,1732.9,2128.33
1119411900,3228.05,0,1732.99,2127
1119412200,3228.22,0,1733.02,2125.67
1119412500,3227.92,0,1733.01,2129
1119412800,3227.96,0,1732.98,2126.67
1119413100,3227.89,0,1732.93,2126.33
1119413400,3227.46,0,1732.87,2127.67
1119413700,3226.84,0,1732.81,2127.33
1119414000,3226.95,0,1732.8,2130.33
1119414300,3227.12,0,1732.79,2130
1119414600,3226.7,0,1732.76,2134
1119414900,3226.17,0,1732.73,2140.67
1119415200,3225.59,0,1732.73,2142.67
1119415500,3225.34,0,1732.73,2148
1119415800,3225.08,0,1732.7,2149.67
1119416100,3224.74,0,1732.66,2148.67
1119416400,3224.62,0,1732.62,2145.67
1119416700,3224.28,0,1732.58,2146
1119417000,3224.37,0,1732.52,2143.67
1119417300,3224.46,0,1732.46,2146.33
1119417600,3226.12,0,1732.42,2145
1119417900,3225.96,0,1732.39,2147.33
1119418200,3225.96,0,1732.37,2149
1119418500,3226.06,0,1732.35,2147.33
1119418800,3225.57,0,1732.34,2147.33
1119419100,3225.23,0,1732.31,2142
1119419400,3223.07,0,1732.28,2140
1119419700,3223.18,0,1732.24,2134.33
1119420000,3223.45,0,1732.21,2133.67
1119420300,3223.78,0,1732.18,2133.67
1119420600,3224.11,0,1732.16,2136
1119420900,3223.82,0,1732.14,2135.67
1119421200,3224.08,0,1732.1,2137
1119421500,3224.01,0,1732.05,2141.33
1119421800,3223.41,0,1731.97,2144.67
1119422100,3222.52,0,1731.88,2143.67
1119422400,3222.36,0,1731.77,2148.67
1119422700,3222.61,0,1731.64,2148.33
1119423000,3222.33,0,1731.52,2149.67
1119423300,3222.1,0,1731.4,2152.67
1119423600,3222.24,0,1731.29,2153.67
1119423900,3222.26,0,1731.19,2156
1119424200,3222,0,1731.11,2152.33
1119424500,3221.41,0,1731.05,2152.33
1119424800,3220.37,0,1731,2154.67
1119425100,3219.86,0,1730.96,2152.67
1119425400,3219.01,0,1730.94,2148.33
1119425700,3218.85,0,1730.93,2143.67
1119426000,3218.4,0,1730.92,2143
1119426300,3218.28,0,1730.9,2148.33
1119426600,3218.53,0,1730.87,2148.33
1119426900,3218.31,0,1730.83,2148.67
1119427200,3218.48,0,1730.79,2156.33
1119427500,3218.24,0,1730.75,2162.33
1119427800,3218.51,0,1730.73,2162.33
1119428100,3218.83,0,1730.73,2159.67
1119428400,3221.56,0,1730.76,2160
1119428700,3222.02,0,1730.78,2162.67
1119429000,3222.16,0,1730.76,2159.33
1119429300,3222.51,0,1730.71,2156.33
1119429600,3222.53,0,1730.65,2158
1119429900,3222.22,0,1730.59,2161.33
1119430200,3219.36,0,1730.54,2159.67
1119430500,3219.08,0,1730.53,2155.33
1119430800,3218.9,0,1730.56,2152
1119431100,3218.77,0,1730.62,2153
1119431400,3218.56,0,1730.7,2146.33
1119431700,3219,0,1730.77,2142.67
1119432000,3219.58,0,1730.82,2145.33
1119432300,3220.2,0,1730.87,2148
1119432600,3220.94,0,1730.92,2144
1119432900,3221.27,0,1730.98,2143.67
