Date,ScalerCorr,error,pressure,activeSD
1013127000,1652.41,0,861.623,719
1013127300,1652.52,0,861.732,718.667
1013127600,1101.53,0,861.811,713
1013127900,1101.65,0,861.884,712.333
1013128200,1102,0,861.949,712
1013128500,1652.88,0,861.992,718
1013128800,1652.48,0,862.03,720
1013129100,1651.77,0,862.088,722
1013129400,1650.9,0,862.145,723.667
1013129700,1650.24,0,862.19,725.667
1013130000,1649.86,0,862.237,726.333
1013130300,1649.8,0,862.278,728
1013130600,1653.4,0,862.293,730.333
1013130900,1653.4,0,862.272,729.333
1013131200,1652.76,0,862.23,726.667
1013131500,1648.09,0,862.183,723.667
1013131800,1646.58,0,862.133,727
1013132100,1645.9,0,862.092,730.667
1013132400,1645.4,0,862.055,732.333
1013132700,1645.39,0,862.015,732
1013133000,1645.46,0,861.972,730.333
1013133300,1645.73,0,861.923,729
1013133600,1646.05,0,861.875,729.333
1013133900,1645.9,0,861.832,733.333
1013134200,1645.77,0,861.802,735.667
1013134500,1645.55,0,861.795,735.333
1013134800,1645.57,0,861.787,735.333
1013135100,1645.5,0,861.755,735.667
1013135400,1645.43,0,861.712,735
1013135700,1645.45,0,861.68,732.667
1013136000,1645.31,0,861.662,732
1013136300,1645.17,0,861.635,732
1013136600,1644.78,0,861.587,732.667
1013136900,1644.52,0,861.555,733
1013137200,1644.84,0,861.582,736.333
1013137500,1645.23,0,861.661,737
1013137800,1646.07,0,861.747,737
1013138100,1646.77,0,861.79,736.667
1013138400,1646.83,0,861.792,737
1013138700,1646.4,0,861.772,738.333
1013139000,1645.54,0,861.742,738.333
1013139300,1645.15,0,861.712,738.333
1013139600,1644.96,0,861.697,734.333
1013139900,1644.93,0,861.705,734
1013140200,1645.03,0,861.717,731
1013140500,1644.92,0,861.71,733
1013140800,1644.52,0,861.692,731.667
1013141100,1643.95,0,861.672,735.333
1013141400,1643.78,0,861.633,737.667
1013141700,1643.59,0,861.573,739.667
1013142000,1643.59,0,861.507,740.667
1013142300,1643.18,0,861.445,740.667
1013142600,1642.74,0,861.39,743.667
1013142900,1642.45,0,861.343,743.667
1013143200,1642.85,0,861.32,745.667
1013143500,1643.43,0,861.307,744.667
1013143800,1643.63,0,861.302,743.333
1013144100,1643.52,0,861.287,741.667
1013144400,1643.44,0,861.257,739.667
1013144700,1643.77,0,861.222,740
1013145000,1644.01,0,861.178,739.667
1013145300,1643.95,0,861.158,739
1013145600,1644,0,861.183,740.667
1013145900,1644.46,0,861.248,740.333
1013146200,1645.11,0,861.31,738.667
1013146500,1645.48,0,861.325,738.667
1013146800,1645.57,0,861.338,740.667
1013147100,1646.11,0,861.377,744.667
1013147400,1646.12,0,861.417,745.667
1013147700,1646.38,0,861.44,744
1013148000,1646.29,0,861.453,742.333
1013148300,1646.69,0,861.48,743
1013148600,1646.42,0,861.497,746.667
1013148900,1645.69,0,861.467,747.667
1013149200,1644.96,0,861.405,748
1013149500,1644.5,0,861.353,744.333
1013149800,1646.41,0,861.332,729
1013150100,1647.98,0,861.33,708
1013150400,1649.72,0,861.318,677.667
1013150700,1649.55,0,861.287,638
1013151000,1649.79,0,861.237,587
1013151300,1649.8,0,861.185,549.667
1013151600,1650.15,0,861.133,535.333
1013151900,1650.32,0,861.083,536.667
1013152200,1650.41,0,861.035,538.333
1013152500,1649.95,0,860.987,541
1013152800,1654.49,0,860.945,543.333
1013153100,1654.24,0,860.905,544.667
1013153400,1657.67,0,860.895,544
1013153700,1653.56,0,860.913,539.667
1013154000,1657.75,0,860.935,538.333
1013154300,1654.83,0,860.935,538.333
1013154600,1654.5,0,860.903,541.667
1013154900,1650.79,0,860.87,540.667
1013155200,1650.94,0,860.852,538.333
