1106671500,1632.76,861.245,904
1106671800,1633,861.175,903
1106672100,1632.25,861.145,918
1106672400,1631.76,861.06,928
1106672700,1631.35,860.92,911
1106673000,1630.7,860.815,900
1106673300,1630.93,860.74,919
1106673600,1630.89,860.64,926
1106673900,1630.39,860.52,905
1106674200,1630.26,860.42,897
1106674500,1628.5,860.34,902
1106674800,1629.67,860.255,922
1106675100,1629.5,860.165,908
1106675400,1627.91,860.1,898
1106675700,1628.01,860.055,905
1106676000,1628.91,860.02,913
1106676300,1628.99,860.005,891
1106676600,1628.72,859.96,889
1106676900,1628.18,859.885,904
1106677200,1627.41,859.8,914
1106677500,1627.1,859.705,895
1106677800,1624.65,859.625,900
1106678100,1625.03,859.55,912
1106678400,1624.71,859.495,920
1106678700,1623.39,859.465,897
1106679000,0,859.419,871
1106679300,1622.05,859.38,912
1106679600,0,859.292,898
1106679900,1622.27,859.15,895
1106680200,1620.62,859.08,884
1106680500,1620.34,859.08,891
1106680800,0,859.065,896
1106681100,1620.12,859.035,880
1106681400,1617.57,858.98,899
1106681700,1617.54,858.905,908
1106682000,0,858.897,840
1106682300,0,858.939,834
1106682600,1616.98,858.97,872
1106682900,1616.57,858.985,893
1106683200,1616.32,859.035,893
1106683500,1614.68,859.125,871
1106683800,1614.38,859.18,873
1106684100,1614.42,859.2,891
1106684400,1611.96,859.21,900
1106684700,1610.33,859.21,883
1106685000,1611.29,859.22,891
1106685300,1610.94,859.235,913
1106685600,1610.56,859.245,908
1106685900,1610.9,859.26,883
1106686200,1610.77,859.255,883
1106686500,1612.61,859.225,896
1106686800,1612.13,859.21,883
1106687100,1612.68,859.21,856
1106687400,1610.92,859.185,870
1106687700,1610.96,859.135,890
1106688000,1609.91,859.09,898
1106688300,1610.01,859.045,876
1106688600,1610.39,859.02,893
1106688900,1611.82,859.02,910
1106689200,1609.32,859.035,893
1106689500,1609.38,859.065,881
1106689800,1611.06,859.095,902
1106690100,1611.3,859.125,908
1106690400,1611.3,859.16,902
1106690700,1612.5,859.195,881
1106691000,1611.29,859.165,901
1106691300,1610.32,859.07,908
1106691600,1608.56,859.035,919
1106691900,1608.08,859.065,901
1106692200,1608.49,859.15,892
1106692500,1608.19,859.29,912
1106692800,1608.86,859.34,931
1106693100,1608.72,859.295,902
1106693400,1594.48,859.205,896
1106693700,1605.57,859.08,917
1106694000,0,858.99,910
1106694300,0,858.93,904
1106694600,0,858.994,875
1106694900,1606.94,859.225,912
1106695200,1608.13,859.375,923
1106695500,1607.87,859.465,907
1106695800,1607.51,859.51,910
1106696100,1605.24,859.51,926
1106696400,1610.07,859.51,934
1106696700,1611.06,859.51,859
1106697000,1606.35,859.555,911
1106697300,1607.47,859.645,921
1106697600,1614.06,859.74,947
1106697900,1610.71,859.835,904
1106698200,1608.43,859.865,893
1106698500,1607.42,859.835,897
1106698800,1605.85,859.88,900
1106699100,1606.47,860,890
1106699400,1607.76,860.165,897
1106699700,1609.77,860.38,913
1106700000,1609.2,860.495,922
1106700300,1606.91,860.51,905
1106700600,1607.1,860.57,903
1106700900,1608.38,860.675,915
1106701200,1608.62,860.889,921
1106701500,1608.8,861.209,902
1106701800,1608.9,861.44,909
1106702100,1609.99,861.58,901
1106702400,1609.26,861.68,932
1106702700,1610.25,861.74,910
1106703000,0,861.88,903
1106703300,1610.97,862.095,914
1106703600,1611.32,862.2,929
1106703900,1610.29,862.2,920
1106704200,1610.43,862.23,914
1106704500,1609.47,862.29,926
1106704800,1608.79,862.39,925
1106705100,1610.59,862.53,919
1106705400,1611.03,862.61,923
1106705700,1610.69,862.625,922
1106706000,1610.25,862.62,929
1106706300,1609.99,862.6,915
1106706600,1609.77,862.585,911
1106706900,1610.86,862.575,922
1106707200,1610.47,862.585,928
1106707500,1610.18,862.615,925
1106707800,1610.57,862.645,916
1106708100,1611.24,862.675,911
1106708400,1610.69,862.69,929
1106708700,1609.68,862.69,924
1106709000,1609.81,862.705,922
1106709300,1610.4,862.735,936
1106709600,1609.5,862.78,929
1106709900,1608.39,862.84,908
1106710200,1610.65,862.875,917
1106710500,1610.05,862.89,922
1106710800,1608.6,862.89,934
1106711100,1609.26,862.875,914
1106711400,1609.17,862.855,914
1106711700,1607.59,862.825,931
1106712000,1608.24,862.78,935
1106712300,1608.35,862.72,920
1106712600,1608.09,862.68,923
1106712900,1608.12,862.665,917
1106713200,1609.52,862.64,927
1106713500,1607.51,862.595,922
1106713800,1607.61,862.54,922
1106714100,1607.59,862.475,927
1106714400,1607.91,862.41,941
1106714700,1607.28,862.35,924
1106715000,1607.84,862.29,922
1106715300,1608.25,862.23,938
1106715600,1608.13,862.175,936
1106715900,1607.73,862.13,920
1106716200,1607.84,862.095,927
1106716500,1607.67,862.065,929
1106716800,1607.8,862.015,939
1106717100,1607.39,861.95,924
1106717400,1608.88,861.9,933
1106717700,1608.88,861.855,931
1106718000,1608.3,861.78,931
1106718300,1609.18,861.675,911
1106718600,1608.29,861.605,928
1106718900,1607.91,861.575,934
1106719200,1608.64,861.52,949
1106719500,1609.29,861.44,922
1106719800,1608.26,861.385,928
1106720100,1608.49,861.355,926
1106720400,1608.68,861.355,940
1106720700,1609.63,861.385,921
1106721000,1609.24,861.415,918
1106721300,1609.49,861.45,939
1106721600,1610.28,861.485,943
1106721900,1611.16,861.515,922
1106722200,1610.43,861.52,937
1106722500,1610.72,861.505,936
1106722800,1610.1,861.46,948
1106723100,1610.04,861.38,935
1106723400,1609.47,861.32,927
1106723700,1611.05,861.275,927
1106724000,1610.56,861.21,954
1106724300,1610.79,861.135,925
1106724600,1610.68,861.07,935
1106724900,1611.13,861.005,930
1106725200,1610.33,860.985,943
1106725500,1611.02,861.02,923
1106725800,1610.65,861.03,946
1106726100,1611.27,861.015,947
1106726400,1611.86,861.005,948
1106726700,1611.2,860.99,931
1106727000,1611.55,860.96,932
1106727300,1610.5,860.925,929
1106727600,1611.53,860.915,937
1106727900,1612.2,860.93,919
1106728200,1611.41,860.95,928
1106728500,1611.27,860.97,940
1106728800,1612.05,860.96,953
1106729100,1612,860.925,934
1106729400,1613.09,860.91,927
1106729700,1612.2,860.91,940
1106730000,1613.08,860.925,954
1106730300,1612.88,860.96,944
1106730600,1612.31,861.035,943
1106730900,1612.31,861.14,949
1106731200,1612.71,861.2,958
1106731500,1614.35,861.215,939
1106731800,1613.55,861.23,926
1106732100,1613.9,861.245,958
1106732400,1613.79,861.275,949
1106732700,1615.01,861.32,945
1106733000,1614.03,861.34,944
1106733300,1615.69,861.34,937
1106733600,1615.84,861.35,959
1106733900,1616.22,861.365,949
1106734200,1615.42,861.39,942
1106734500,1616.13,861.435,944
1106734800,1617.66,861.465,949
1106735100,1618.73,861.47,932
1106735400,1618.46,861.47,940
1106735700,1619.38,861.47,954
1106736000,1619.96,861.485,951
1106736300,1621.93,861.515,947
1106736600,1623.86,861.545,937
1106736900,1623.86,861.575,951
1106737200,1624.25,861.59,958
1106737500,1624.47,861.59,941
1106737800,1624.5,861.59,927
1106738100,1625.26,861.59,948
1106738400,1626.27,861.605,941
1106738700,1628.48,861.635,920
1106739000,1629,861.67,913
1106739300,1629.76,861.715,938
1106739600,1630.86,861.755,946
1106739900,1632.6,861.785,923
1106740200,1631.85,861.81,924
1106740500,1631.87,861.825,926
1106740800,1631.26,861.8,941
1106741100,1631.73,861.74,912
1106741400,1631.87,861.71,928
1106741700,1632.2,861.71,929
1106742000,1631.97,861.71,934
1106742300,1633.59,861.71,909
1106742600,1634.02,861.71,929
1106742900,1633.83,861.71,930
1106743200,1634.99,861.695,923
1106743500,1635.46,861.665,897
1106743800,1636.05,861.635,909
1106744100,1635.5,861.605,928
1106744400,1635.31,861.56,941
1106744700,1635.91,861.495,907
1106745000,1636.76,861.435,913
1106745300,1635.6,861.39,935
1106745600,1636.7,861.355,934
1106745900,1636.6,861.325,909
1106746200,1635.95,861.3,920
1106746500,1636.72,861.285,919
1106746800,1636.24,861.27,917
1106747100,1637.27,861.255,904
1106747400,1635.59,861.235,924
1106747700,1636.03,861.205,927
1106748000,1637.31,861.165,933
1106748300,1635.7,861.12,915
1106748600,1636.41,861.08,916
1106748900,1635.09,861.035,934
1106749200,1636.66,860.985,932
1106749500,1637.14,860.935,907
1106749800,1635.6,860.9,909
1106750100,1634.9,860.885,909
1106750400,1635.41,860.855,904
1106750700,1634.93,860.8,903
1106751000,1633.79,860.735,906
1106751300,1632.94,860.67,909
1106751600,1632.52,860.63,924
1106751900,1632.48,860.615,896
1106752200,1632.44,860.59,907
1106752500,1632.84,860.545,915
1106752800,1632.69,860.495,925
1106753100,1633.61,860.45,894
1106753400,1632.01,860.385,903
1106753700,1632.57,860.29,919
1106754000,1630.57,860.21,926
1106754300,1631.46,860.15,913
1106754600,1630.26,860.1,906
1106754900,1630.18,860.065,927
1106755200,1630.45,860.03,928
1106755500,1630.5,859.99,909
1106755800,1629.36,859.955,909
1106756100,1628.58,859.925,918
1106756400,1628.93,859.855,920
1106756700,1629.5,859.745,909
1106757000,1629.22,859.645,903
1106757300,1629.08,859.555,906
1106757600,1628.91,859.455,933
1106757900,1627.78,859.35,908
1106758200,1627.67,859.275,905
1106758500,1627.53,859.225,920
1106758800,1627.47,859.125,919
1106759100,1626.24,858.975,890
1106759400,1623.84,858.855,901
1106759700,1623.88,858.765,912
1106760000,1622.7,858.7,902
1106760300,1622.58,858.665,888
1106760600,1622.08,858.65,870
1106760900,0,858.65,811
1106761200,0,858.635,867
1106761500,1620,858.625,889
1106761800,1619.58,858.615,907
1106762100,1618.67,858.6,912
1106762400,1618.59,858.57,904
1106762700,1620.36,858.525,889
1106763000,1619.6,858.47,902
1106763300,1618.96,858.41,915
1106763600,1619.03,858.35,912
1106763900,1617.93,858.29,893
1106764200,1617.99,858.205,909
1106764500,1618.12,858.095,913
1106764800,1618.13,858.01,908
1106765100,1617.84,857.95,892
1106765400,1617.85,857.92,902
1106765700,1617.98,857.92,916
1106766000,1617.77,857.905,916
1106766300,1617.58,857.875,894
1106766600,1616,857.855,902
1106766900,1617.94,857.84,913
1106767200,1616.86,857.81,912
1106767500,1616.03,857.765,888
1106767800,1617.3,857.77,900
1106768100,1617.12,857.83,909
1106768400,1617.09,857.84,909
1106768700,1617.12,857.795,898
1106769000,1617.13,857.755,909
1106769300,1615.6,857.72,926
1106769600,1615.84,857.74,926
1106769900,1617.13,857.82,918
1106770200,1616.52,857.845,917
1106770500,1617.38,857.815,925
1106770800,1617.96,857.8,919
1106771100,1617.95,857.8,899
1106771400,1619.58,857.74,914
1106771700,1618.14,857.62,925
1106772000,1617.84,857.525,922
1106772300,1616.83,857.46,902
1106772600,1616.9,857.43,917
1106772900,1616.46,857.43,926
1106773200,1615.6,857.4,927
1106773500,1616.28,857.34,912
1106773800,1615.21,857.34,912
1106774100,1615.3,857.4,923
1106774400,1615.62,857.46,922
1106774700,1614.94,857.525,910
1106775000,1614.06,857.59,918
1106775300,1615.01,857.65,928
1106775600,1614.94,857.71,922
1106775900,1615.14,857.77,906
1106776200,1613.35,857.8,906
1106776500,1613.39,857.8,927
1106776800,1613.38,857.8,923
1106777100,1612.32,857.8,911
1106777400,1611.8,857.83,918
1106777700,1611.64,857.89,918
1106778000,1612.53,857.99,916
1106778300,1612.45,858.13,892
1106778600,1611.4,858.24,908
1106778900,1612.98,858.315,919
1106779200,1611.86,858.365,922
1106779500,1611.83,858.395,919
1106779800,1611.63,858.44,916
1106780100,1611.51,858.5,929
1106780400,1610.63,858.53,929
1106780700,1610.36,858.53,894
1106781000,1609.8,858.57,924
1106781300,1609.67,858.65,932
1106781600,1608.45,858.735,920
1106781900,1608.68,858.825,909
1106782200,1610.56,858.87,912
1106782500,1609.54,858.87,931
1106782800,1609.26,858.94,927
1106783100,1609.12,859.08,913
1106783400,1609.86,859.17,921
1106783700,1609.86,859.215,926
1104710400,1607.44,860.795,960
1104710700,1605.42,860.83,909
1104711000,1603.76,860.86,908
1104711300,1604.46,860.88,916
1104711600,1605.65,860.89,898
1104711900,1604.85,860.89,901
1104712200,0,860.926,830
1104712500,1603.23,861,915
1104712800,1603.31,861.085,904
1104713100,1605.3,861.175,909
1104713400,1605.78,861.205,902
1104713700,0,861.175,917
1104714000,1605.09,861.22,914
1104714300,1604.67,861.34,902
1104714600,1604.76,861.415,919
1104714900,1605.49,861.45,920
1104715200,1605.08,861.465,909
1104715500,1604.83,861.45,899
1104715800,1604.51,861.45,927
1104716100,1604.1,861.465,930
1104716400,1604.07,861.47,924
1104716700,1604.55,861.47,926
1104717000,1604.04,861.5,923
1104717300,1603.53,861.56,918
1104717600,1603.85,861.59,911
1104717900,1604.81,861.59,918
1104718200,1603.9,861.605,916
1104718500,1603.92,861.635,926
1104718800,1604.21,861.635,922
1104719100,1602.96,861.605,925
1104719400,1603.61,861.59,934
1104719700,1604.26,861.59,941
1104720000,1603.65,861.57,933
1104720300,1604.39,861.525,922
1104720600,1605.07,861.54,940
1104720900,1606.3,861.615,941
1104721200,1606.38,861.65,922
1104721500,1606.81,861.65,925
1104721800,1606.77,861.64,943
1104722100,1606.75,861.625,940
1104722400,1605.92,861.585,937
1104722700,1606.72,861.51,935
1104723000,1606.26,861.465,935
1104723300,1608.11,861.45,947
1104723600,1606.89,861.415,956
1104723900,1606.47,861.365,944
1104724200,1606.7,861.34,949
1104724500,1606.84,861.34,962
1104724800,1607.11,861.32,952
1104725100,1606.21,861.275,938
1104725400,1607.63,861.22,945
1104725700,1607.39,861.16,947
1104726000,1607.9,861.135,939
1104726300,1609.1,861.15,943
1104726600,1608.71,861.145,956
1104726900,1610.3,861.115,955
1104727200,1610.04,861.095,951
1104727500,1609.14,861.08,945
1104727800,1610.51,861.065,939
1104728100,1610.09,861.05,955
1104728400,1608.96,861.04,958
1104728700,1609.86,861.04,948
1104729000,1610.44,861.025,943
1104729300,1610.64,860.995,959
1104729600,1610.77,860.98,955
1104729900,1610.77,860.98,948
1104730200,1611.81,860.98,957
1104730500,1610.82,860.98,960
1104730800,1611.43,860.98,948
1104731100,1611.99,860.98,950
1104731400,1611.84,860.945,955
1104731700,1612.28,860.88,961
1104732000,1613.06,860.845,941
1104732300,1612.81,860.84,941
1104732600,1613,860.835,956
1104732900,1613.24,860.825,954
1104733200,1613.71,860.8,946
1104733500,1614.99,860.755,947
1104733800,1614.82,860.725,958
1104734100,1614.55,860.71,963
1104734400,1614.35,860.715,951
1104734700,1614.74,860.745,952
1104735000,1615,860.755,964
1104735300,1614.81,860.74,958
1104735600,1614.69,860.725,952
1104735900,1613.89,860.71,961
1104736200,1614.05,860.675,952
1104736500,1614.59,860.63,971
1104736800,1614.75,860.625,955
1104737100,1615.28,860.655,958
1104737400,1615.84,860.685,964
1104737700,1615.63,860.715,963
1104738000,1614.91,860.73,965
1104738300,1613.94,860.73,955
1104738600,1614.79,860.76,960
1104738900,1615.25,860.815,971
1104739200,1615.44,860.865,966
1104739500,1615.76,860.92,961
1104739800,1616.03,860.925,955
1104740100,1614.72,860.875,967
1104740400,1615.61,860.85,957
1104740700,1614.59,860.85,960
1104741000,1615.29,860.85,963
1104741300,1615.6,860.85,971
1104741600,1616.3,860.88,970
1104741900,1616.65,860.945,962
1104742200,1617.02,860.98,963
1104742500,1616.59,860.98,978
1104742800,1616.3,860.985,965
1104743100,1615.98,860.99,964
1104743400,1617.49,861.02,967
1104743700,1617.12,861.08,976
1104744000,1617.2,861.11,964
1104744300,1619.54,861.11,954
1104744600,1618.67,861.105,964
1104744900,1619.09,861.09,971
1104745200,1618.85,861.115,971
1104745500,1620.44,861.185,972
1104745800,1620.89,861.2,965
1104746100,1621.21,861.16,977
1104746400,1622.57,861.135,957
1104746700,1622.74,861.125,967
1104747000,1622.75,861.15,972
1104747300,1623.95,861.21,967
1104747600,1624.11,861.22,967
1104747900,1623.61,861.18,963
1104748200,1624.91,861.175,971
1104748500,1624.59,861.205,979
1104748800,1625.05,861.22,969
1104749100,1626.63,861.22,964
1104749400,1626.18,861.18,972
1104749700,1626.79,861.105,965
1104750000,1626.61,861.145,950
1104750300,1627.32,861.295,945
1104750600,1627.24,861.4,954
1104750900,1627.8,861.465,968
1104751200,1628.04,861.55,949
1104751500,1629.75,861.645,941
1104751800,1629.49,861.67,962
1104752100,1629.16,861.635,974
1104752400,1630.41,861.635,958
1104752700,1630.54,861.665,949
1104753000,1629.78,861.6,955
1104753300,1629.77,861.445,956
1104753600,1629.17,861.36,958
1104753900,1629.69,861.335,957
1104754200,1629.13,861.275,958
1104754500,1629.84,861.185,962
1104754800,1629.9,861.11,937
1104755100,1629.53,861.05,938
1104755400,1629.47,860.99,948
1104755700,1629.58,860.93,952
1104756000,1629.35,860.93,950
1104756300,1630.78,860.99,941
1104756600,1627.88,861.02,948
1104756900,1628.4,861.02,961
1104757200,1628.75,860.975,951
1104757500,1627.88,860.885,957
1104757800,1628.36,860.84,956
1104758100,1628.99,860.835,952
1104758400,1629.92,860.875,960
1104758700,1629.16,860.965,958
1104759000,1629.89,860.89,960
1104759300,1628.53,860.65,963
1104759600,1628.47,860.59,958
1104759900,1630.6,860.71,965
1104760200,1631.41,860.69,953
1104760500,1631.68,860.525,955
1104760800,1632.11,860.37,949
1104761100,1632.7,860.23,955
1104761400,1633.24,860.175,940
1104761700,1633.92,860.205,959
1104762000,1636.8,860.175,939
1104762300,1634.69,860.085,949
1104762600,1636.22,859.98,946
1104762900,1637.2,859.86,944
1104763200,1637.79,859.79,930
1104763500,1638.79,859.775,937
1104763800,1637.83,859.805,929
1104764100,1638.28,859.875,945
1104764400,1639.14,859.9,937
1104764700,1640.37,859.885,934
1104765000,1641.43,859.865,944
1104765300,1641.96,859.835,946
1104765600,1641.85,859.87,917
1104765900,1643.3,859.975,938
1104766200,1640.98,859.945,936
1104766500,1639.55,859.775,944
1104766800,1638.39,859.675,941
1104767100,1637.26,859.645,939
1104767400,1636.07,859.605,951
1104767700,1636.46,859.56,959
1104768000,1635.53,859.515,948
1104768300,1636.88,859.465,940
1104768600,1634.25,859.425,924
1104768900,1634.43,859.4,944
1104769200,1633.72,859.36,928
1104769500,1634.28,859.3,934
1104769800,1632.17,859.26,947
1104770100,1632.88,859.235,947
1104770400,1631.83,859.23,948
1104770700,1633.83,859.245,936
1104771000,1633.2,859.195,943
1104771300,1633.65,859.085,947
1104771600,1633.65,858.905,917
1104771900,1632.9,858.66,939
1104772200,1630.95,858.54,938
1104772500,1631.35,858.54,938
1104772800,1632.12,858.57,912
1104773100,1630.98,858.63,928
1104773400,1631.08,858.645,937
1104773700,1632.65,858.615,929
1104774000,1630.11,858.58,929
1104774300,1629.36,858.535,930
1104774600,1629.36,858.455,930
1104774900,1628.02,858.345,944
1104775200,1627.29,858.235,927
1104775500,1627.1,858.13,933
1104775800,1626.18,858.01,931
1104776100,1625.36,857.87,938
1104776400,1626.47,857.77,919
1104776700,1626.04,857.71,936
1104777000,1626.44,857.615,928
1104777300,1623.9,857.49,935
1104777600,1623.81,857.405,925
1104777900,1623.62,857.36,939
1104778200,1622.72,857.335,942
1104778500,1622.56,857.32,947
1104778800,1622.76,857.31,945
1104779100,1621.7,857.31,942
1104779400,1621.44,857.28,945
1104779700,1621.75,857.22,950
1104780000,1622.03,857.16,950
1104780300,1621.7,857.1,940
1104780600,1622,857.04,949
1104780900,1620.99,856.975,940
1104781200,1621.08,856.915,939
1104781500,1621.41,856.87,950
1104781800,1620.15,856.845,946
1104782100,1619.75,856.83,937
1104782400,1619.9,856.79,941
1104782700,1620.35,856.73,936
1104783000,1618.45,856.675,938
1104783300,1619.93,856.63,941
1104783600,1619.27,856.605,929
1104783900,1618.87,856.59,936
1104784200,1617.69,856.54,947
1104784500,1617.32,856.465,951
1104784800,1617.23,856.435,936
1104785100,1615.94,856.45,934
1104785400,1616.67,856.46,947
1104785700,1615.77,856.46,941
1104786000,1614.48,856.49,938
1104786300,1614.63,856.55,945
1104786600,1613.66,856.56,940
1104786900,1613.85,856.515,943
1104787200,1612.8,856.485,938
1104787500,1612.11,856.47,938
1104787800,1611.99,856.48,939
1104788100,1611.64,856.525,944
1104788400,1611.61,856.585,934
1104788700,1612.7,856.66,941
1104789000,1610.4,856.7,940
1104789300,1609.76,856.7,944
1104789600,1608.76,856.73,941
1104789900,1609.07,856.79,936
1104790200,1609.17,856.85,936
1104790500,1608.16,856.915,948
1104790800,1606.83,856.98,927
1104791100,1606.9,857.04,922
1104791400,1606.86,857.13,930
1104791700,1606.79,857.25,938
1104792000,1606.88,857.325,924
1104792300,1606.66,857.355,931
1104792600,1605.48,857.415,935
1104792900,1605.1,857.51,950
1104793200,1604.17,857.59,928
1104793500,1604.98,857.65,943
1104793800,1604.81,857.74,920
1104794100,1604.54,857.86,940
1104794400,1604.32,857.935,931
1104794700,1602.75,857.965,923
1104795000,1602.58,858.045,915
1104795300,1602.55,858.17,933
1104795600,1602.59,858.245,921
1104795900,1602.19,858.275,928
1104796200,1602.58,858.315,930
1104796500,1601.27,858.36,940
1106006400,1623.49,861.51,958
1106006700,1620.17,861.585,895
1106007000,1621.16,861.665,899
1106007300,1621.34,861.755,907
1106007600,1621.35,861.825,902
1106007900,1622.15,861.875,905
1106008200,0,861.923,0
1106008500,0,862.023,38
1106008800,1615.57,862.06,898
1106009100,1606.04,862.075,918
1106009400,1609.28,862.15,935
1106009700,1613.42,862.29,944
1106010000,1615.83,862.375,923
1106010300,1617.46,862.41,917
1106010600,1618.93,862.49,940
